Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
89,Exit short,2023-02-20 17:00,Stop Loss,26.35,39.123,999.98388,-31.92,-3.19,1.02,0,0.00,-31.41,-3.14,463.46,231.73,1
89,Entry short,2023-02-20 13:00,Short Entry,25.56,39.123,999.98388,-31.92,-3.19,1.02,0,0.00,-31.41,-3.14,463.46,231.73,1
90,Exit long,2023-03-01 05:00,Trailing Stop,22.56,44.802,999.98064,9.75,0.97,1.01,15.18,1.52,-1.84,-0.18,473.21,236.61,1
90,Entry long,2023-03-01 01:00,Long Entry,22.32,44.802,999.98064,9.75,0.97,1.01,15.18,1.52,-1.84,-0.18,473.21,236.61,1
91,Exit long,2023-03-02 21:00,Stop Loss,21.65,45.31,999.9917,-20.02,-2.00,0.99,3.12,0.31,-19.53,-1.95,453.19,226.60,1
91,Entry long,2023-03-02 17:00,Long Entry,22.07,45.31,999.9917,-20.02,-2.00,0.99,3.12,0.31,-19.53,-1.95,453.19,226.60,1
92,Exit long,2023-03-03 09:00,Trailing Stop,21.34,47.505,999.98025,12.77,1.28,1.01,18.03,1.80,-3.35,-0.33,465.96,232.98,1
92,Entry long,2023-03-03 05:00,Long Entry,21.05,47.505,999.98025,12.77,1.28,1.01,18.03,1.80,-3.35,-0.33,465.96,232.98,1
93,Exit long,2023-03-04 21:00,Take Profit,21.64,47.664,999.99072,30.44,3.04,1.02,30.96,3.09,-3.36,-0.34,496.4,248.20,0
93,Entry long,2023-03-04 21:00,Long Entry,20.98,47.664,999.99072,30.44,3.04,1.02,30.96,3.09,-3.36,-0.34,496.4,248.20,0
94,Exit long,2023-03-07 05:00,Stop Loss,20.39,48.1,999.999,-20.23,-2.02,0.99,2.39,0.24,-19.74,-1.97,476.17,238.09,1
94,Entry long,2023-03-07 01:00,Long Entry,20.79,48.1,999.999,-20.23,-2.02,0.99,2.39,0.24,-19.74,-1.97,476.17,238.09,1
95,Exit long,2023-03-07 13:00,Stop Loss,20.02,48.995,999.98795,-20.1,-2.01,0.99,3.91,0.39,-19.61,-1.96,456.07,228.04,0
95,Entry long,2023-03-07 13:00,Long Entry,20.41,48.995,999.98795,-20.1,-2.01,0.99,3.91,0.39,-19.61,-1.96,456.07,228.04,0
96,Exit long,2023-03-07 21:00,Stop Loss,19.84,49.431,999.98913,-20.27,-2.03,0.99,7.41,0.74,-19.78,-1.98,435.81,217.90,0
96,Entry long,2023-03-07 21:00,Long Entry,20.23,49.431,999.98913,-20.27,-2.03,0.99,7.41,0.74,-19.78,-1.98,435.81,217.90,0
97,Exit short,2023-03-20 13:00,Take Profit,22.44,43.177,999.97932,30.1,3.01,0.98,30.59,3.06,-12.59,-1.26,465.91,232.95,0
97,Entry short,2023-03-20 13:00,Short Entry,23.16,43.177,999.97932,30.1,3.01,0.98,30.59,3.06,-12.59,-1.26,465.91,232.95,0
98,Exit short,2023-04-11 21:00,Stop Loss,23.44,43.478,999.994,-20.14,-2.01,1.01,0,0.00,-19.63,-1.96,445.77,222.88,0
98,Entry short,2023-04-11 21:00,Short Entry,23,43.478,999.994,-20.14,-2.01,1.01,0,0.00,-19.63,-1.96,445.77,222.88,0
99,Exit short,2023-04-12 09:00,Trailing Stop,23.35,42.589,999.98972,4.54,0.45,1,9.72,0.97,-0.5,-0.05,450.31,225.15,0
99,Entry short,2023-04-12 09:00,Short Entry,23.48,42.589,999.98972,4.54,0.45,1,9.72,0.97,-0.5,-0.05,450.31,225.15,0
100,Exit short,2023-04-13 01:00,Stop Loss,24.26,42.016,999.9808,-20.34,-2.03,1.01,6.22,0.62,-19.83,-1.98,429.97,214.99,1
100,Entry short,2023-04-12 21:00,Short Entry,23.8,42.016,999.9808,-20.34,-2.03,1.01,6.22,0.62,-19.83,-1.98,429.97,214.99,1
101,Exit short,2023-04-13 21:00,Stop Loss,24.89,40.95,999.999,-20.26,-2.02,1.01,8.51,0.85,-19.75,-1.97,409.71,204.86,0
101,Entry short,2023-04-13 21:00,Short Entry,24.42,40.95,999.999,-20.26,-2.02,1.01,8.51,0.85,-19.75,-1.97,409.71,204.86,0
102,Exit short,2023-04-14 09:00,Take Profit,24.14,40.144,1000.38848,30.33,3.03,0.98,30.81,3.08,-9.33,-0.93,440.04,220.02,1
102,Entry short,2023-04-14 05:00,Short Entry,24.92,40.144,1000.38848,30.33,3.03,0.98,30.81,3.08,-9.33,-0.93,440.04,220.02,1
103,Exit short,2023-04-17 05:00,Trailing Stop,24.81,39.761,999.98915,12.53,1.25,0.99,18.19,1.82,-10.04,-1.00,452.57,226.28,0
103,Entry short,2023-04-17 05:00,Short Entry,25.15,39.761,999.98915,12.53,1.25,0.99,18.19,1.82,-10.04,-1.00,452.57,226.28,0
104,Exit long,2023-04-22 01:00,Trailing Stop,21.38,47.058,999.9825,5.11,0.51,1,10.79,1.08,-10.85,-1.08,457.68,228.84,1
104,Entry long,2023-04-21 21:00,Long Entry,21.25,47.058,999.9825,5.11,0.51,1,10.79,1.08,-10.85,-1.08,457.68,228.84,1
105,Exit long,2023-04-23 21:00,Trailing Stop,21.9,46.598,999.99308,19.49,1.95,1.01,24.66,2.47,-10.29,-1.03,477.18,238.59,0
105,Entry long,2023-04-23 21:00,Long Entry,21.46,46.598,999.99308,19.49,1.95,1.01,24.66,2.47,-10.29,-1.03,477.18,238.59,0
106,Exit long,2023-04-25 09:00,Trailing Stop,21.06,47.892,999.98496,7.62,0.76,1,12.91,1.29,-8.64,-0.86,484.79,242.40,1
106,Entry long,2023-04-25 05:00,Long Entry,20.88,47.892,999.98496,7.62,0.76,1,12.91,1.29,-8.64,-0.86,484.79,242.40,1
107,Exit long,2023-04-25 17:00,Take Profit,21.82,47.281,1000.46596,30.19,3.02,1.02,30.71,3.07,-0.97,-0.10,514.98,257.49,0
107,Entry long,2023-04-25 17:00,Long Entry,21.16,47.281,1000.46596,30.19,3.02,1.02,30.71,3.07,-0.97,-0.10,514.98,257.49,0
108,Exit long,2023-05-12 09:00,Take Profit,20.79,49.603,999.99648,30.23,3.02,1.02,30.75,3.07,-18.85,-1.88,545.22,272.61,3
108,Entry long,2023-05-11 21:00,Long Entry,20.16,49.603,999.99648,30.23,3.02,1.02,30.75,3.07,-18.85,-1.88,545.22,272.61,3
109,Exit long,2023-05-23 21:00,Stop Loss,19.65,49.9,999.996,-20.45,-2.04,0.99,4.99,0.50,-19.96,-2.00,524.76,262.38,5
109,Entry long,2023-05-23 01:00,Long Entry,20.04,49.9,999.996,-20.45,-2.04,0.99,4.99,0.50,-19.96,-2.00,524.76,262.38,5
110,Exit long,2023-05-24 09:00,Stop Loss,19.04,51.519,999.98379,-20.05,-2.00,0.99,3.11,0.31,-19.56,-1.96,504.71,252.36,0
110,Entry long,2023-05-24 09:00,Long Entry,19.41,51.519,999.98379,-20.05,-2.00,0.99,3.11,0.31,-19.56,-1.96,504.71,252.36,0
111,Exit long,2023-05-24 21:00,Trailing Stop,19.3,52.11,999.4698,5.25,0.53,1,10.44,1.04,-2.58,-0.26,509.96,254.98,1
111,Entry long,2023-05-24 17:00,Long Entry,19.18,52.11,999.4698,5.25,0.53,1,10.44,1.04,-2.58,-0.26,509.96,254.98,1
112,Exit short,2023-05-30 05:00,Stop Loss,21.14,48.216,999.99984,-20.3,-2.03,1.01,0,0.00,-19.79,-1.98,489.67,244.83,0
112,Entry short,2023-05-30 05:00,Short Entry,20.74,48.216,999.99984,-20.3,-2.03,1.01,0,0.00,-19.79,-1.98,489.67,244.83,0
113,Exit short,2023-05-30 13:00,Stop Loss,21.36,47.709,999.98064,-20.09,-2.01,1.01,7.61,0.76,-19.58,-1.96,469.57,234.79,0
113,Entry short,2023-05-30 13:00,Short Entry,20.96,47.709,999.98064,-20.09,-2.01,1.01,7.61,0.76,-19.58,-1.96,469.57,234.79,0
114,Exit short,2023-05-30 21:00,Trailing Stop,21.05,47.08,1000.45,8.42,0.84,1,14.09,1.41,-4.27,-0.43,477.99,239.00,0
114,Entry short,2023-05-30 21:00,Short Entry,21.25,47.08,1000.45,8.42,0.84,1,14.09,1.41,-4.27,-0.43,477.99,239.00,0
115,Exit short,2023-06-05 01:00,Trailing Stop,21.51,45.85,999.9885,12.76,1.28,0.99,18.3,1.83,-11.5,-1.15,490.76,245.38,1
115,Entry short,2023-06-04 21:00,Short Entry,21.81,45.85,999.9885,12.76,1.28,0.99,18.3,1.83,-11.5,-1.15,490.76,245.38,1
116,Exit long,2023-06-06 13:00,Take Profit,20.55,50.175,999.98775,30.09,3.01,1.02,30.61,3.06,-2.01,-0.20,520.85,260.42,0
116,Entry long,2023-06-06 13:00,Long Entry,19.93,50.175,999.98775,30.09,3.01,1.02,30.61,3.06,-2.01,-0.20,520.85,260.42,0
117,Exit long,2023-06-09 21:00,Stop Loss,17.05,57.537,1000.56843,-20.55,-2.05,0.99,1.23,0.12,-20.06,-2.00,500.29,250.15,0
117,Entry long,2023-06-09 21:00,Long Entry,17.39,57.537,1000.56843,-20.55,-2.05,0.99,1.23,0.12,-20.06,-2.00,500.29,250.15,0
118,Exit short,2023-06-29 17:00,Trailing Stop,17.51,56.625,999.9975,7.5,0.75,1,12.52,1.25,-8.99,-0.90,507.79,253.90,1
118,Entry short,2023-06-29 13:00,Short Entry,17.66,56.625,999.9975,7.5,0.75,1,12.52,1.25,-8.99,-0.90,507.79,253.90,1
119,Exit short,2023-06-30 05:00,Trailing Stop,18.67,53.248,999.99744,4.86,0.49,1,10.68,1.07,-0.5,-0.05,512.65,256.33,0
119,Entry short,2023-06-30 05:00,Short Entry,18.78,53.248,999.99744,4.86,0.49,1,10.68,1.07,-0.5,-0.05,512.65,256.33,0
120,Exit short,2023-06-30 21:00,Take Profit,18.27,53.022,999.99492,30.3,3.03,0.98,30.78,3.08,-8.45,-0.84,542.95,271.48,0
120,Entry short,2023-06-30 21:00,Short Entry,18.86,53.022,999.99492,30.3,3.03,0.98,30.78,3.08,-8.45,-0.84,542.95,271.48,0
121,Exit short,2023-07-02 09:00,Stop Loss,19.4,52.548,999.98844,-20.45,-2.04,1.01,8.96,0.90,-19.94,-1.99,522.5,261.25,0
121,Entry short,2023-07-02 09:00,Short Entry,19.03,52.548,999.98844,-20.45,-2.04,1.01,8.96,0.90,-19.94,-1.99,522.5,261.25,0
122,Exit short,2023-07-03 09:00,Trailing Stop,19.03,51.466,999.98438,19.6,1.96,0.99,25.23,2.52,-4.1,-0.41,542.1,271.05,1
122,Entry short,2023-07-03 05:00,Short Entry,19.43,51.466,999.98438,19.6,1.96,0.99,25.23,2.52,-4.1,-0.41,542.1,271.05,1
123,Exit short,2023-07-04 21:00,Trailing Stop,19.18,51.282,999.999,15.42,1.54,0.99,20.53,2.05,-4.6,-0.46,557.51,278.76,1
123,Entry short,2023-07-04 17:00,Short Entry,19.5,51.282,999.999,15.42,1.54,0.99,20.53,2.05,-4.6,-0.46,557.51,278.76,1
124,Exit short,2023-07-06 13:00,Trailing Stop,19.58,50.787,999.99603,4.59,0.46,1,9.66,0.97,-0.5,-0.05,562.1,281.05,0
124,Entry short,2023-07-06 13:00,Short Entry,19.69,50.787,999.99603,4.59,0.46,1,9.66,0.97,-0.5,-0.05,562.1,281.05,0
125,Exit short,2023-07-06 21:00,Stop Loss,19.97,51.046,999.99114,-20.41,-2.04,1.01,8.69,0.87,-19.9,-1.99,541.7,270.85,0
125,Entry short,2023-07-06 21:00,Short Entry,19.59,51.046,999.99114,-20.41,-2.04,1.01,8.69,0.87,-19.9,-1.99,541.7,270.85,0
126,Exit short,2023-07-08 09:00,Trailing Stop,21.47,45.599,999.98607,19.99,2.00,0.99,25.49,2.55,-3.24,-0.32,561.68,280.84,0
126,Entry short,2023-07-08 09:00,Short Entry,21.93,45.599,999.98607,19.99,2.00,0.99,25.49,2.55,-3.24,-0.32,561.68,280.84,0
127,Exit short,2023-07-11 17:00,Trailing Stop,21.83,45.392,999.98576,8.08,0.81,1,13.57,1.36,-16.39,-1.64,569.77,284.88,2
127,Entry short,2023-07-11 09:00,Short Entry,22.03,45.392,999.98576,8.08,0.81,1,13.57,1.36,-16.39,-1.64,569.77,284.88,2
128,Exit short,2023-07-12 21:00,Trailing Stop,21.64,45.787,999.98808,8.16,0.82,1,13.24,1.32,-13.78,-1.38,577.93,288.96,1
128,Entry short,2023-07-12 17:00,Short Entry,21.84,45.787,999.98808,8.16,0.82,1,13.24,1.32,-13.78,-1.38,577.93,288.96,1
129,Exit short,2023-07-15 13:00,Trailing Stop,27.17,36.284,999.98704,13.16,1.32,0.99,18.37,1.84,-0.5,-0.05,591.09,295.54,0
129,Entry short,2023-07-15 13:00,Short Entry,27.56,36.284,999.98704,13.16,1.32,0.99,18.37,1.84,-0.5,-0.05,591.09,295.54,0
130,Exit long,2023-07-25 09:00,Trailing Stop,23.47,43.159,999.99403,11.94,1.19,1.01,17.2,1.72,-0.5,-0.05,603.03,301.51,0
130,Entry long,2023-07-25 09:00,Long Entry,23.17,43.159,999.99403,11.94,1.19,1.01,17.2,1.72,-0.5,-0.05,603.03,301.51,0
131,Exit long,2023-08-03 09:00,Trailing Stop,22.99,43.994,999.98362,10.43,1.04,1.01,15.78,1.58,-6.66,-0.67,613.46,306.73,0
131,Entry long,2023-08-03 09:00,Long Entry,22.73,43.994,999.98362,10.43,1.04,1.01,15.78,1.58,-6.66,-0.67,613.46,306.73,0
132,Exit long,2023-08-04 05:00,Trailing Stop,22.95,43.975,999.9915,8.23,0.82,1,13.57,1.36,-4.9,-0.49,621.69,310.84,1
132,Entry long,2023-08-04 01:00,Long Entry,22.74,43.975,999.9915,8.23,0.82,1,13.57,1.36,-4.9,-0.49,621.69,310.84,1
133,Exit long,2023-08-06 01:00,Trailing Stop,23.01,44.286,999.97788,18.03,1.80,1.01,23.41,2.34,-5.37,-0.54,639.72,319.86,2
133,Entry long,2023-08-05 17:00,Long Entry,22.58,44.286,999.97788,18.03,1.80,1.01,23.41,2.34,-5.37,-0.54,639.72,319.86,2
134,Exit short,2023-08-09 17:00,Trailing Stop,24.35,40.733,999.99515,7.15,0.71,1,12.94,1.29,-2.94,-0.29,646.87,323.44,1
134,Entry short,2023-08-09 13:00,Short Entry,24.55,40.733,999.99515,7.15,0.71,1,12.94,1.29,-2.94,-0.29,646.87,323.44,1
135,Exit short,2023-08-13 01:00,Trailing Stop,24.75,40.192,999.97696,4.23,0.42,1,9.55,0.95,-0.9,-0.09,651.1,325.55,0
135,Entry short,2023-08-13 01:00,Short Entry,24.88,40.192,999.97696,4.23,0.42,1,9.55,0.95,-0.9,-0.09,651.1,325.55,0
136,Exit short,2023-08-15 01:00,Trailing Stop,24.83,40.032,999.99936,5.01,0.50,1,10.31,1.03,-3.7,-0.37,656.11,328.05,0
136,Entry short,2023-08-15 01:00,Short Entry,24.98,40.032,999.99936,5.01,0.50,1,10.31,1.03,-3.7,-0.37,656.11,328.05,0
137,Exit long,2023-08-17 09:00,Stop Loss,22.85,42.918,999.9894,-20.3,-2.03,0.99,5.08,0.51,-19.81,-1.98,635.81,317.90,2
137,Entry long,2023-08-17 01:00,Long Entry,23.3,42.918,999.9894,-20.3,-2.03,0.99,5.08,0.51,-19.81,-1.98,635.81,317.90,2
138,Exit long,2023-08-18 09:00,Stop Loss,21.66,45.289,999.98112,-20.01,-2.00,0.99,3.58,0.36,-19.52,-1.95,615.79,307.90,1
138,Entry long,2023-08-18 05:00,Long Entry,22.08,45.289,999.98112,-20.01,-2.00,0.99,3.58,0.36,-19.52,-1.95,615.79,307.90,1
139,Exit long,2023-08-18 21:00,Trailing Stop,21.55,46.86,999.9924,8.84,0.88,1,14.03,1.40,-3.31,-0.33,624.63,312.31,0
139,Entry long,2023-08-18 21:00,Long Entry,21.34,46.86,999.9924,8.84,0.88,1,14.03,1.40,-3.31,-0.33,624.63,312.31,0
140,Exit long,2023-08-22 09:00,Stop Loss,20.87,46.992,999.98976,-20.26,-2.02,0.99,5.61,0.56,-19.77,-1.98,604.37,302.19,4
140,Entry long,2023-08-21 17:00,Long Entry,21.28,46.992,999.98976,-20.26,-2.02,0.99,5.61,0.56,-19.77,-1.98,604.37,302.19,4
141,Exit long,2023-08-23 01:00,Trailing Stop,20.78,48.614,999.98998,9.2,0.92,1.01,15.06,1.50,-6.33,-0.63,613.58,306.79,1
141,Entry long,2023-08-22 21:00,Long Entry,20.57,48.614,999.98998,9.2,0.92,1.01,15.06,1.50,-6.33,-0.63,613.58,306.79,1
142,Exit long,2023-09-01 09:00,Stop Loss,19.49,50.327,999.99749,-20.11,-2.01,0.99,2.52,0.25,-19.62,-1.96,593.46,296.73,2
142,Entry long,2023-09-01 01:00,Long Entry,19.87,50.327,999.99749,-20.11,-2.01,0.99,2.52,0.25,-19.62,-1.96,593.46,296.73,2
143,Exit long,2023-09-05 09:00,Trailing Stop,19.53,51.546,999.9924,5.7,0.57,1,10.84,1.08,-8.75,-0.87,599.16,299.58,1
143,Entry long,2023-09-05 05:00,Long Entry,19.4,51.546,999.9924,5.7,0.57,1,10.84,1.08,-8.75,-0.87,599.16,299.58,1
144,Exit long,2023-09-11 21:00,Take Profit,18.27,56.433,999.99276,30.02,3.00,1.02,30.54,3.05,-10.09,-1.01,629.18,314.59,0
144,Entry long,2023-09-11 21:00,Long Entry,17.72,56.433,999.99276,30.02,3.00,1.02,30.54,3.05,-10.09,-1.01,629.18,314.59,0
145,Exit short,2023-09-19 05:00,Stop Loss,20.17,50.53,999.9887,-20.21,-2.02,1.01,1.02,0.10,-19.7,-1.97,608.97,304.49,0
145,Entry short,2023-09-19 05:00,Short Entry,19.79,50.53,999.9887,-20.21,-2.02,1.01,1.02,0.10,-19.7,-1.97,608.97,304.49,0
146,Exit short,2023-09-19 13:00,Trailing Stop,19.92,49.701,999.98412,8.95,0.89,1,14.91,1.49,-1.99,-0.20,617.92,308.96,0
146,Entry short,2023-09-19 13:00,Short Entry,20.12,49.701,999.98412,8.95,0.89,1,14.91,1.49,-1.99,-0.20,617.92,308.96,0
147,Exit short,2023-09-21 01:00,Trailing Stop,19.84,49.554,999.50418,15.36,1.54,0.99,20.81,2.08,-1,-0.10,633.28,316.64,0
147,Entry short,2023-09-21 01:00,Short Entry,20.17,49.554,999.50418,15.36,1.54,0.99,20.81,2.08,-1,-0.10,633.28,316.64,0
148,Exit short,2023-09-30 09:00,Stop Loss,20.62,49.431,999.98913,-20.29,-2.03,1.01,7.9,0.79,-19.78,-1.98,612.99,306.49,4
148,Entry short,2023-09-29 17:00,Short Entry,20.23,49.431,999.98913,-20.29,-2.03,1.01,7.9,0.79,-19.78,-1.98,612.99,306.49,4
149,Exit short,2023-10-02 09:00,Trailing Stop,23.68,41.963,999.55866,4.88,0.49,1,9.99,1.00,-0.5,-0.05,617.87,308.93,0
149,Entry short,2023-10-02 09:00,Short Entry,23.82,41.963,999.55866,4.88,0.49,1,9.99,1.00,-0.5,-0.05,617.87,308.93,0
150,Exit long,2023-10-13 09:00,Trailing Stop,21.5,46.772,999.98536,4.61,0.46,1,9.79,0.98,-4.71,-0.47,622.48,311.24,1
150,Entry long,2023-10-13 05:00,Long Entry,21.38,46.772,999.98536,4.61,0.46,1,9.79,0.98,-4.71,-0.47,622.48,311.24,1
151,Exit short,2023-10-18 01:00,Stop Loss,24.39,41.788,999.98684,-20.23,-2.02,1.01,5.77,0.58,-19.72,-1.97,602.25,301.12,1
151,Entry short,2023-10-17 21:00,Short Entry,23.93,41.788,999.98684,-20.23,-2.02,1.01,5.77,0.58,-19.72,-1.97,602.25,301.12,1
152,Exit short,2023-10-19 21:00,Stop Loss,25.39,40.144,999.98704,-20.28,-2.03,1.01,7.53,0.75,-19.77,-1.98,581.97,290.98,0
152,Entry short,2023-10-19 21:00,Short Entry,24.91,40.144,999.98704,-20.28,-2.03,1.01,7.53,0.75,-19.77,-1.98,581.97,290.98,0
153,Exit short,2023-10-20 13:00,Trailing Stop,26.42,37.216,999.99392,15.76,1.57,0.99,21.46,2.14,-6.83,-0.68,597.72,298.86,0
153,Entry short,2023-10-20 13:00,Short Entry,26.87,37.216,999.99392,15.76,1.57,0.99,21.46,2.14,-6.83,-0.68,597.72,298.86,0
154,Exit short,2023-10-21 01:00,Stop Loss,27.31,37.313,999.9884,-20.04,-2.00,1.01,5.47,0.55,-19.53,-1.95,577.68,288.84,0
154,Entry short,2023-10-21 01:00,Short Entry,26.8,37.313,999.9884,-20.04,-2.00,1.01,5.47,0.55,-19.53,-1.95,577.68,288.84,0
155,Exit short,2023-10-22 05:00,Trailing Stop,28.2,34.722,999.64638,19.5,1.95,0.99,25.19,2.52,-9.53,-0.95,597.18,298.59,0
155,Entry short,2023-10-22 05:00,Short Entry,28.79,34.722,999.64638,19.5,1.95,0.99,25.19,2.52,-9.53,-0.95,597.18,298.59,0
156,Exit short,2023-10-23 05:00,Trailing Stop,29.46,33.222,999.9822,20.27,2.03,0.99,25.75,2.57,-8.47,-0.85,617.45,308.73,0
156,Entry short,2023-10-23 05:00,Short Entry,30.1,33.222,999.9822,20.27,2.03,0.99,25.75,2.57,-8.47,-0.85,617.45,308.73,0
157,Exit short,2023-10-24 01:00,Trailing Stop,30.78,31.867,999.98646,18.13,1.81,0.99,23.4,2.34,-13.25,-1.32,635.58,317.79,0
157,Entry short,2023-10-24 01:00,Short Entry,31.38,31.867,999.98646,18.13,1.81,0.99,23.4,2.34,-13.25,-1.32,635.58,317.79,0
158,Exit short,2023-10-25 17:00,Trailing Stop,32.01,30.515,999.97655,22.2,2.22,0.99,27.88,2.79,-9.96,-1.00,657.79,328.89,0
158,Entry short,2023-10-25 17:00,Short Entry,32.77,30.515,999.97655,22.2,2.22,0.99,27.88,2.79,-9.96,-1.00,657.79,328.89,0
159,Exit short,2023-10-30 17:00,Trailing Stop,34.65,28.653,999.9897,6.17,0.62,1,11.53,1.15,-4.51,-0.45,663.95,331.98,0
159,Entry short,2023-10-30 17:00,Short Entry,34.9,28.653,999.9897,6.17,0.62,1,11.53,1.15,-4.51,-0.45,663.95,331.98,0
160,Exit short,2023-10-31 05:00,Stop Loss,36.39,28.003,999.98713,-20.05,-2.00,1.01,3.42,0.34,-19.54,-1.95,643.9,321.95,0
160,Entry short,2023-10-31 05:00,Short Entry,35.71,28.003,999.98713,-20.05,-2.00,1.01,3.42,0.34,-19.54,-1.95,643.9,321.95,0
161,Exit short,2023-10-31 17:00,Stop Loss,36.78,27.708,999.98172,-20.13,-2.01,1.01,7.26,0.73,-19.62,-1.96,623.77,311.89,1
161,Entry short,2023-10-31 13:00,Short Entry,36.09,27.708,999.98172,-20.13,-2.01,1.01,7.26,0.73,-19.62,-1.96,623.77,311.89,1
162,Exit short,2023-11-02 13:00,Take Profit,38.8,24.975,1000.24875,30.23,3.02,0.98,30.72,3.07,-0.5,-0.05,654.01,327.00,0
162,Entry short,2023-11-02 13:00,Short Entry,40.05,24.975,1000.24875,30.23,3.02,0.98,30.72,3.07,-0.5,-0.05,654.01,327.00,0
163,Exit short,2023-11-09 13:00,Take Profit,45.01,21.528,999.9756,30.02,3.00,0.98,30.5,3.05,-9.76,-0.98,684.02,342.01,0
163,Entry short,2023-11-09 13:00,Short Entry,46.45,21.528,999.9756,30.02,3.00,0.98,30.5,3.05,-9.76,-0.98,684.02,342.01,0
164,Exit short,2023-11-11 01:00,Take Profit,54.11,17.905,999.99425,30.17,3.02,0.98,30.65,3.06,-3.9,-0.39,714.19,357.10,0
164,Entry short,2023-11-11 01:00,Short Entry,55.85,17.905,999.99425,30.17,3.02,0.98,30.65,3.06,-3.9,-0.39,714.19,357.10,0
165,Exit short,2023-11-11 17:00,Take Profit,58.69,16.509,999.95013,30.05,3.00,0.98,30.54,3.05,-0.5,-0.05,744.25,372.12,0
165,Entry short,2023-11-11 17:00,Short Entry,60.57,16.509,999.95013,30.05,3.00,0.98,30.54,3.05,-0.5,-0.05,744.25,372.12,0
166,Exit short,2023-11-12 09:00,Take Profit,58.15,16.661,999.99322,30.17,3.02,0.98,30.66,3.06,-7.66,-0.77,774.42,387.21,0
166,Entry short,2023-11-12 09:00,Short Entry,60.02,16.661,999.99322,30.17,3.02,0.98,30.66,3.06,-7.66,-0.77,774.42,387.21,0
167,Exit short,2023-11-15 13:00,Trailing Stop,61.02,16.002,999.96498,22.53,2.25,0.99,27.98,2.80,-0.5,-0.05,796.95,398.48,0
167,Entry short,2023-11-15 13:00,Short Entry,62.49,16.002,999.96498,22.53,2.25,0.99,27.98,2.80,-0.5,-0.05,796.95,398.48,0
168,Exit short,2023-11-16 05:00,Take Profit,63.69,15.213,999.95049,30.05,3.00,0.98,30.53,3.05,-6.59,-0.66,827,413.50,0
168,Entry short,2023-11-16 05:00,Short Entry,65.73,15.213,999.95049,30.05,3.00,0.98,30.53,3.05,-6.59,-0.66,827,413.50,0
169,Exit short,2023-11-30 13:00,Trailing Stop,59.2,16.784,999.99072,5.38,0.54,1,10.91,1.09,-7.38,-0.74,832.38,416.19,0
169,Entry short,2023-11-30 13:00,Short Entry,59.58,16.784,999.99072,5.38,0.54,1,10.91,1.09,-7.38,-0.74,832.38,416.19,0
170,Exit short,2023-12-02 01:00,Stop Loss,61.3,16.625,999.99375,-20.13,-2.01,1.01,8.81,0.88,-19.62,-1.96,812.25,406.13,3
170,Entry short,2023-12-01 13:00,Short Entry,60.15,16.625,999.99375,-20.13,-2.01,1.01,8.81,0.88,-19.62,-1.96,812.25,406.13,3
171,Exit short,2023-12-02 13:00,Stop Loss,63.09,16.152,999.97032,-20.07,-2.01,1.01,7.74,0.77,-19.56,-1.96,792.19,396.09,0
171,Entry short,2023-12-02 13:00,Short Entry,61.91,16.152,999.97032,-20.07,-2.01,1.01,7.74,0.77,-19.56,-1.96,792.19,396.09,0
172,Exit short,2023-12-03 05:00,Trailing Stop,63.36,15.627,999.97173,8.85,0.88,1,14.19,1.42,-3.47,-0.35,801.04,400.52,0
172,Entry short,2023-12-03 05:00,Short Entry,63.99,15.627,999.97173,8.85,0.88,1,14.19,1.42,-3.47,-0.35,801.04,400.52,0
173,Exit short,2023-12-04 05:00,Take Profit,61.79,15.681,999.97737,30.06,3.00,0.98,30.55,3.05,-10.54,-1.05,831.1,415.55,0
173,Entry short,2023-12-04 05:00,Short Entry,63.77,15.681,999.97737,30.06,3.00,0.98,30.55,3.05,-10.54,-1.05,831.1,415.55,0
174,Exit short,2023-12-06 05:00,Trailing Stop,62.16,15.765,999.97395,19.03,1.90,0.99,24.41,2.44,-0.5,-0.05,850.13,425.07,0
174,Entry short,2023-12-06 05:00,Short Entry,63.43,15.765,999.97395,19.03,1.90,0.99,24.41,2.44,-0.5,-0.05,850.13,425.07,0
175,Exit short,2023-12-06 21:00,Stop Loss,63.06,16.16,999.9808,-20.08,-2.01,1.01,3.06,0.31,-19.57,-1.96,830.05,415.03,0
175,Entry short,2023-12-06 21:00,Short Entry,61.88,16.16,999.9808,-20.08,-2.01,1.01,3.06,0.31,-19.57,-1.96,830.05,415.03,0
176,Exit short,2023-12-07 17:00,Stop Loss,66.08,15.422,999.96248,-20.13,-2.01,1.01,1.81,0.18,-19.62,-1.96,809.92,404.96,0
176,Entry short,2023-12-07 17:00,Short Entry,64.84,15.422,999.96248,-20.13,-2.01,1.01,1.81,0.18,-19.62,-1.96,809.92,404.96,0
177,Exit short,2023-12-15 13:00,Take Profit,73.74,13.14,999.954,30.03,3.00,0.98,30.51,3.05,-18.9,-1.89,839.95,419.97,0
177,Entry short,2023-12-15 13:00,Short Entry,76.1,13.14,999.954,30.03,3.00,0.98,30.51,3.05,-18.9,-1.89,839.95,419.97,0
