Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
88,Entry short,2023-01-17 13:00,Short Entry,1.555,643.086,999.99873,21.71,2.17,0.99,27.15,2.71,-5,-0.50,657.99,328.99,0
89,Exit short,2023-01-22 21:00,Trailing Stop,1.5849,626.959,999.372646,4.71,0.47,1,10.16,1.02,-0.5,-0.05,662.7,331.35,0
89,Entry short,2023-01-22 21:00,Short Entry,1.594,626.959,999.372646,4.71,0.47,1,10.16,1.02,-0.5,-0.05,662.7,331.35,0
90,Exit short,2023-01-23 13:00,Trailing Stop,1.6222,604.96,1001.2088,18.85,1.88,0.99,24.3,2.43,-6.55,-0.65,681.55,340.77,0
90,Entry short,2023-01-23 13:00,Short Entry,1.655,604.96,1001.2088,18.85,1.88,0.99,24.3,2.43,-6.55,-0.65,681.55,340.77,0
91,Exit short,2023-01-27 09:00,Trailing Stop,1.6663,595.592,999.998968,6.57,0.66,1,12.01,1.20,-0.5,-0.05,688.11,344.06,0
91,Entry short,2023-01-27 09:00,Short Entry,1.679,595.592,999.998968,6.57,0.66,1,12.01,1.20,-0.5,-0.05,688.11,344.06,0
92,Exit short,2023-01-27 21:00,Stop Loss,1.7537,581.057,999.999097,-20.01,-2.00,1.01,8.22,0.82,-19.5,-1.95,668.1,334.05,0
92,Entry short,2023-01-27 21:00,Short Entry,1.721,581.057,999.999097,-20.01,-2.00,1.01,8.22,0.82,-19.5,-1.95,668.1,334.05,0
93,Exit short,2023-01-28 09:00,Take Profit,1.7093,566.572,999.433008,30.01,3.00,0.98,30.49,3.05,-1.07,-0.11,698.11,349.06,0
93,Entry short,2023-01-28 09:00,Short Entry,1.764,566.572,999.433008,30.01,3.00,0.98,30.49,3.05,-1.07,-0.11,698.11,349.06,0
94,Exit short,2023-02-08 05:00,Trailing Stop,2.0945,471.92,999.52656,10.1,1.01,0.99,15.55,1.55,-0.5,-0.05,708.21,354.10,0
94,Entry short,2023-02-08 05:00,Short Entry,2.118,471.92,999.52656,10.1,1.01,0.99,15.55,1.55,-0.5,-0.05,708.21,354.10,0
95,Exit short,2023-02-08 13:00,Take Profit,2.031,477.554,1000.953184,30.06,3.00,0.99,30.54,3.05,-2.41,-0.24,738.26,369.13,0
95,Entry short,2023-02-08 13:00,Short Entry,2.096,477.554,1000.953184,30.06,3.00,0.99,30.54,3.05,-2.41,-0.24,738.26,369.13,0
96,Exit long,2023-03-03 21:00,Take Profit,1.7435,591.366,999.999906,30.03,3.00,1.02,30.55,3.05,-0.5,-0.05,768.3,384.15,0
96,Entry long,2023-03-03 21:00,Long Entry,1.691,591.366,999.999906,30.03,3.00,1.02,30.55,3.05,-0.5,-0.05,768.3,384.15,0
97,Exit long,2023-03-06 09:00,Trailing Stop,1.648,620.732,1000.619984,21.33,2.13,1.01,26.81,2.68,-7.95,-0.79,789.63,394.81,0
97,Entry long,2023-03-06 09:00,Long Entry,1.612,620.732,1000.619984,21.33,2.13,1.01,26.81,2.68,-7.95,-0.79,789.63,394.81,0
98,Exit long,2023-03-07 13:00,Stop Loss,1.5666,626.174,999.999878,-20.03,-2.00,0.99,3.26,0.33,-19.54,-1.95,769.6,384.80,0
98,Entry long,2023-03-07 13:00,Long Entry,1.597,626.174,999.999878,-20.03,-2.00,0.99,3.26,0.33,-19.54,-1.95,769.6,384.80,0
99,Exit long,2023-03-08 01:00,Stop Loss,1.5431,636.132,1000.635636,-20.01,-2.00,0.99,5.22,0.52,-19.52,-1.95,749.59,374.80,1
99,Entry long,2023-03-07 21:00,Long Entry,1.573,636.132,1000.635636,-20.01,-2.00,0.99,5.22,0.52,-19.52,-1.95,749.59,374.80,1
100,Exit long,2023-03-08 09:00,Stop Loss,1.4842,660.501,999.338013,-20.01,-2.00,0.99,2.8,0.28,-19.52,-1.95,729.58,364.79,0
100,Entry long,2023-03-08 09:00,Long Entry,1.513,660.501,999.338013,-20.01,-2.00,0.99,2.8,0.28,-19.52,-1.95,729.58,364.79,0
101,Exit long,2023-03-09 09:00,Trailing Stop,1.4938,684.931,999.314329,22.82,2.28,1.01,28.27,2.83,-14.2,-1.42,752.4,376.20,2
101,Entry long,2023-03-09 01:00,Long Entry,1.459,684.931,999.314329,22.82,2.28,1.01,28.27,2.83,-14.2,-1.42,752.4,376.20,2
102,Exit long,2023-03-10 01:00,Trailing Stop,1.3633,741.839,1000.740811,9.6,0.96,1.01,15.08,1.51,-11.63,-1.16,762.01,381.00,0
102,Entry long,2023-03-10 01:00,Long Entry,1.349,741.839,1000.740811,9.6,0.96,1.01,15.08,1.51,-11.63,-1.16,762.01,381.00,0
103,Exit long,2023-03-10 13:00,Trailing Stop,1.3703,739.644,1000.738332,11.79,1.18,1.01,17.25,1.72,-14.55,-1.45,773.8,386.90,0
103,Entry long,2023-03-10 13:00,Long Entry,1.353,739.644,1000.738332,11.79,1.18,1.01,17.25,1.72,-14.55,-1.45,773.8,386.90,0
104,Exit short,2023-03-18 09:00,Take Profit,1.6715,579.374,999.42015,30.01,3.00,0.98,30.5,3.05,-1.66,-0.17,803.81,401.90,0
104,Entry short,2023-03-18 09:00,Short Entry,1.725,579.374,999.42015,30.01,3.00,0.98,30.5,3.05,-1.66,-0.17,803.81,401.90,0
105,Exit short,2023-04-05 09:00,Trailing Stop,1.5801,616.522,999.998684,24.85,2.48,0.99,30.33,3.03,-11.6,-1.16,828.65,414.33,1
105,Entry short,2023-04-05 05:00,Short Entry,1.622,616.522,999.998684,24.85,2.48,0.99,30.33,3.03,-11.6,-1.16,828.65,414.33,1
106,Exit short,2023-04-07 21:00,Trailing Stop,1.6232,608.642,999.998806,11.06,1.11,0.99,16.54,1.65,-6.59,-0.66,839.71,419.85,1
106,Entry short,2023-04-07 17:00,Short Entry,1.643,608.642,999.998806,11.06,1.11,0.99,16.54,1.65,-6.59,-0.66,839.71,419.85,1
107,Exit short,2023-04-09 05:00,Trailing Stop,1.6744,591.715,999.99835,8.24,0.82,1,13.7,1.37,-4.05,-0.40,847.95,423.97,0
107,Entry short,2023-04-09 05:00,Short Entry,1.69,591.715,999.99835,8.24,0.82,1,13.7,1.37,-4.05,-0.40,847.95,423.97,0
108,Exit short,2023-04-09 21:00,Trailing Stop,1.6995,584.112,1000.583856,6.89,0.69,1,12.35,1.23,-7.51,-0.75,854.83,427.42,0
108,Entry short,2023-04-09 21:00,Short Entry,1.713,584.112,1000.583856,6.89,0.69,1,12.35,1.23,-7.51,-0.75,854.83,427.42,0
109,Exit short,2023-04-10 05:00,Stop Loss,1.7446,584.453,1000.583536,-20.06,-2.00,1.01,2.42,0.24,-19.55,-1.95,834.77,417.39,0
109,Entry short,2023-04-10 05:00,Short Entry,1.712,584.453,1000.583536,-20.06,-2.00,1.01,2.42,0.24,-19.55,-1.95,834.77,417.39,0
110,Exit short,2023-04-14 09:00,Take Profit,1.6909,573.394,1000.57253,30.04,3.00,0.99,30.52,3.05,-6.23,-0.62,864.81,432.40,1
110,Entry short,2023-04-14 05:00,Short Entry,1.745,573.394,1000.57253,30.04,3.00,0.99,30.52,3.05,-6.23,-0.62,864.81,432.40,1
111,Exit short,2023-04-16 21:00,Trailing Stop,1.7519,560.224,999.99984,17.55,1.75,0.99,23.03,2.30,-13.39,-1.34,882.36,441.18,1
111,Entry short,2023-04-16 17:00,Short Entry,1.785,560.224,999.99984,17.55,1.75,0.99,23.03,2.30,-13.39,-1.34,882.36,441.18,1
112,Exit short,2023-04-17 01:00,Trailing Stop,1.7538,564.015,999.43458,9.27,0.93,0.99,14.73,1.47,-2.76,-0.28,891.63,445.81,0
112,Entry short,2023-04-17 01:00,Short Entry,1.772,564.015,999.43458,9.27,0.93,0.99,14.73,1.47,-2.76,-0.28,891.63,445.81,0
113,Exit short,2023-04-19 01:00,Trailing Stop,1.8191,544.959,999.454806,7.12,0.71,1,12.58,1.26,-17.39,-1.74,898.75,449.38,2
113,Entry short,2023-04-18 17:00,Short Entry,1.834,544.959,999.454806,7.12,0.71,1,12.58,1.26,-17.39,-1.74,898.75,449.38,2
114,Exit long,2023-04-23 21:00,Trailing Stop,1.5126,671.14,1000.66974,13.49,1.35,1.01,18.96,1.89,-13.25,-1.32,912.24,456.12,0
114,Entry long,2023-04-23 21:00,Long Entry,1.491,671.14,1000.66974,13.49,1.35,1.01,18.96,1.89,-13.25,-1.32,912.24,456.12,0
115,Exit long,2023-05-08 21:00,Trailing Stop,1.3056,771.604,999.998784,6.4,0.64,1,11.85,1.18,-4.36,-0.44,918.65,459.32,0
115,Entry long,2023-05-08 21:00,Long Entry,1.296,771.604,999.998784,6.4,0.64,1,11.85,1.18,-4.36,-0.44,918.65,459.32,0
116,Exit long,2023-05-12 05:00,Trailing Stop,1.2379,814.332,1000.814028,6.24,0.62,1,11.71,1.17,-5.39,-0.54,924.89,462.44,0
116,Entry long,2023-05-12 05:00,Long Entry,1.229,814.332,1000.814028,6.24,0.62,1,11.71,1.17,-5.39,-0.54,924.89,462.44,0
117,Exit long,2023-06-06 13:00,Take Profit,1.1847,871.08,1000.87092,30.08,3.00,1.02,30.6,3.06,-5.73,-0.57,954.97,477.49,0
117,Entry long,2023-06-06 13:00,Long Entry,1.149,871.08,1000.87092,30.08,3.00,1.02,30.6,3.06,-5.73,-0.57,954.97,477.49,0
118,Exit long,2023-06-08 13:00,Trailing Stop,1.1156,914.913,1000.914822,18.75,1.87,1.01,24.2,2.42,-12.39,-1.24,973.72,486.86,2
118,Entry long,2023-06-08 05:00,Long Entry,1.094,914.913,1000.914822,18.75,1.87,1.01,24.2,2.42,-12.39,-1.24,973.72,486.86,2
119,Exit long,2023-06-10 17:00,Trailing Stop,0.8757,1152.073,999.999364,7.87,0.79,1,13.32,1.33,-12.02,-1.20,981.59,490.79,0
119,Entry long,2023-06-10 17:00,Long Entry,0.868,1152.073,999.999364,7.87,0.79,1,13.32,1.33,-12.02,-1.20,981.59,490.79,0
120,Exit long,2023-06-12 05:00,Trailing Stop,0.8678,1182.033,1001.181951,23.57,2.35,1.01,29.05,2.90,-4.05,-0.40,1005.16,502.58,0
120,Entry long,2023-06-12 05:00,Long Entry,0.847,1182.033,1001.181951,23.57,2.35,1.01,29.05,2.90,-4.05,-0.40,1005.16,502.58,0
121,Exit short,2023-06-24 09:00,Trailing Stop,1.0051,973.709,1000.972852,21.31,2.13,0.99,26.76,2.67,-18.03,-1.80,1026.47,513.23,3
121,Entry short,2023-06-23 21:00,Short Entry,1.028,973.709,1000.972852,21.31,2.13,0.99,26.76,2.67,-18.03,-1.80,1026.47,513.23,3
122,Exit short,2023-06-25 13:00,Trailing Stop,1.0553,941.619,999.999378,5.31,0.53,1,10.8,1.08,-0.5,-0.05,1031.78,515.89,0
122,Entry short,2023-06-25 13:00,Short Entry,1.062,941.619,999.999378,5.31,0.53,1,10.8,1.08,-0.5,-0.05,1031.78,515.89,0
123,Exit short,2023-07-02 01:00,Trailing Stop,1.0724,911.577,999.999969,21.44,2.14,0.99,26.85,2.68,-10.53,-1.05,1053.22,526.61,0
123,Entry short,2023-07-02 01:00,Short Entry,1.097,911.577,999.999969,21.44,2.14,0.99,26.85,2.68,-10.53,-1.05,1053.22,526.61,0
124,Exit long,2023-07-25 09:00,Stop Loss,0.9358,1048.218,999.999972,-20.07,-2.01,0.99,2.64,0.26,-19.58,-1.96,1033.15,516.57,0
124,Entry long,2023-07-25 09:00,Long Entry,0.954,1048.218,999.999972,-20.07,-2.01,0.99,2.64,0.26,-19.58,-1.96,1033.15,516.57,0
125,Exit long,2023-07-26 01:00,Trailing Stop,0.9553,1063.829,999.99926,15.27,1.53,1.01,20.78,2.08,-15.39,-1.54,1048.42,524.21,1
125,Entry long,2023-07-25 21:00,Long Entry,0.94,1063.829,999.99926,15.27,1.53,1.01,20.78,2.08,-15.39,-1.54,1048.42,524.21,1
126,Exit long,2023-07-28 09:00,Trailing Stop,0.9583,1053.74,1001.053,7.74,0.77,1.01,13.2,1.32,-13.15,-1.31,1056.16,528.08,3
126,Entry long,2023-07-27 21:00,Long Entry,0.95,1053.74,1001.053,7.74,0.77,1.01,13.2,1.32,-13.15,-1.31,1056.16,528.08,3
127,Exit long,2023-07-31 01:00,Trailing Stop,0.9533,1059.322,998.940646,9.91,0.99,1,15.39,1.54,-6.86,-0.69,1066.07,533.03,1
127,Entry long,2023-07-30 21:00,Long Entry,0.943,1059.322,998.940646,9.91,0.99,1,15.39,1.54,-6.86,-0.69,1066.07,533.03,1
128,Exit long,2023-08-01 09:00,Trailing Stop,0.9275,1089.324,999.999432,9.34,0.93,1.01,14.75,1.47,-1.59,-0.16,1075.41,537.70,1
128,Entry long,2023-08-01 05:00,Long Entry,0.918,1089.324,999.999432,9.34,0.93,1.01,14.75,1.47,-1.59,-0.16,1075.41,537.70,1
129,Exit long,2023-08-05 09:00,Trailing Stop,0.9315,1089.324,999.999432,13.7,1.37,1.01,19.11,1.91,-4.86,-0.49,1089.11,544.55,0
129,Entry long,2023-08-05 09:00,Long Entry,0.918,1089.324,999.999432,13.7,1.37,1.01,19.11,1.91,-4.86,-0.49,1089.11,544.55,0
130,Exit long,2023-08-08 09:00,Trailing Stop,0.9265,1090.512,999.999504,9.35,0.94,1.01,14.77,1.48,-12.5,-1.25,1098.46,549.23,1
130,Entry long,2023-08-08 05:00,Long Entry,0.917,1090.512,999.999504,9.35,0.94,1.01,14.77,1.48,-12.5,-1.25,1098.46,549.23,1
131,Exit short,2023-08-14 17:00,Stop Loss,0.9763,1042.752,998.956416,-20.09,-2.01,1.01,5.76,0.58,-19.58,-1.96,1078.37,539.19,1
131,Entry short,2023-08-14 13:00,Short Entry,0.958,1042.752,998.956416,-20.09,-2.01,1.01,5.76,0.58,-19.58,-1.96,1078.37,539.19,1
132,Exit long,2023-08-17 17:00,Stop Loss,0.8171,1200.48,999.99984,-20.08,-2.01,0.99,0.7,0.07,-19.59,-1.96,1058.29,529.15,0
132,Entry long,2023-08-17 17:00,Long Entry,0.833,1200.48,999.99984,-20.08,-2.01,0.99,0.7,0.07,-19.59,-1.96,1058.29,529.15,0
133,Exit short,2023-09-09 09:00,Trailing Stop,0.798,1233.045,999.999495,15.04,1.50,0.99,20.46,2.05,-4.2,-0.42,1073.33,536.67,1
133,Entry short,2023-09-09 05:00,Short Entry,0.811,1233.045,999.999495,15.04,1.50,0.99,20.46,2.05,-4.2,-0.42,1073.33,536.67,1
134,Exit long,2023-09-28 13:00,Trailing Stop,0.7264,1388.888,999.99936,7.88,0.79,1,13.39,1.34,-13,-1.30,1081.22,540.61,5
134,Entry long,2023-09-27 17:00,Long Entry,0.72,1388.888,999.99936,7.88,0.79,1,13.39,1.34,-13,-1.30,1081.22,540.61,5
135,Exit long,2023-10-10 13:00,Stop Loss,0.6719,1459.854,999.99999,-20.11,-2.01,0.99,5.34,0.53,-19.62,-1.96,1061.1,530.55,2
135,Entry long,2023-10-10 05:00,Long Entry,0.685,1459.854,999.99999,-20.11,-2.01,0.99,5.34,0.53,-19.62,-1.96,1061.1,530.55,2
136,Exit long,2023-10-10 13:00,Trailing Stop,0.6757,1490.312,999.999352,6,0.60,1,11.42,1.14,0,0.00,1067.1,533.55,0
136,Entry long,2023-10-10 13:00,Long Entry,0.671,1490.312,999.999352,6,0.60,1,11.42,1.14,0,0.00,1067.1,533.55,0
137,Exit long,2023-10-10 21:00,Stop Loss,0.6621,1483.679,1001.483325,-20.13,-2.01,0.99,3.95,0.39,-19.64,-1.96,1046.97,523.49,1
137,Entry long,2023-10-10 17:00,Long Entry,0.675,1483.679,1001.483325,-20.13,-2.01,0.99,3.95,0.39,-19.64,-1.96,1046.97,523.49,1
138,Exit long,2023-10-11 09:00,Stop Loss,0.6445,1519.756,998.479692,-19.99,-2.00,0.99,7.1,0.71,-19.5,-1.95,1026.98,513.49,0
138,Entry long,2023-10-11 09:00,Long Entry,0.657,1519.756,998.479692,-19.99,-2.00,0.99,7.1,0.71,-19.5,-1.95,1026.98,513.49,0
139,Exit long,2023-10-11 21:00,Trailing Stop,0.6468,1555.209,999.999387,4.91,0.49,1,10.39,1.04,-6.72,-0.67,1031.89,515.95,1
139,Entry long,2023-10-11 17:00,Long Entry,0.643,1555.209,999.999387,4.91,0.49,1,10.39,1.04,-6.72,-0.67,1031.89,515.95,1
140,Exit short,2023-10-23 09:00,Stop Loss,0.7561,1347.708,999.999336,-20.01,-2.00,1.01,7.59,0.76,-19.5,-1.95,1011.88,505.94,1
140,Entry short,2023-10-23 05:00,Short Entry,0.742,1347.708,999.999336,-20.01,-2.00,1.01,7.59,0.76,-19.5,-1.95,1011.88,505.94,1
141,Exit short,2023-10-24 01:00,Trailing Stop,0.7719,1275.51,998.72433,13.17,1.32,0.99,18.63,1.86,-17.08,-1.71,1025.05,512.52,0
141,Entry short,2023-10-24 01:00,Short Entry,0.783,1275.51,998.72433,13.17,1.32,0.99,18.63,1.86,-17.08,-1.71,1025.05,512.52,0
142,Exit short,2023-10-24 13:00,Trailing Stop,0.7658,1295.336,999.999392,7.04,0.70,1,12.45,1.24,-0.5,-0.05,1032.08,516.04,0
142,Entry short,2023-10-24 13:00,Short Entry,0.772,1295.336,999.999392,7.04,0.70,1,12.45,1.24,-0.5,-0.05,1032.08,516.04,0
143,Exit short,2023-10-25 17:00,Trailing Stop,0.798,1245.33,1001.24532,6.47,0.65,1,11.95,1.19,-5.48,-0.55,1038.56,519.28,0
143,Entry short,2023-10-25 17:00,Short Entry,0.804,1245.33,1001.24532,6.47,0.65,1,11.95,1.19,-5.48,-0.55,1038.56,519.28,0
144,Exit short,2023-10-26 09:00,Take Profit,0.8013,1209.189,999.999303,30.09,3.01,0.98,30.58,3.06,-13.8,-1.38,1068.65,534.32,0
144,Entry short,2023-10-26 09:00,Short Entry,0.827,1209.189,999.999303,30.09,3.01,0.98,30.58,3.06,-13.8,-1.38,1068.65,534.32,0
145,Exit short,2023-10-30 01:00,Trailing Stop,0.8874,1113.585,999.99933,10.81,1.08,0.99,16.2,1.62,-11.64,-1.16,1079.46,539.73,0
145,Entry short,2023-10-30 01:00,Short Entry,0.898,1113.585,999.99933,10.81,1.08,0.99,16.2,1.62,-11.64,-1.16,1079.46,539.73,0
146,Exit short,2023-10-30 13:00,Trailing Stop,0.8794,1118.568,998.881224,14.22,1.42,0.99,19.63,1.96,-16.16,-1.62,1093.68,546.84,0
146,Entry short,2023-10-30 13:00,Short Entry,0.893,1118.568,998.881224,14.22,1.42,0.99,19.63,1.96,-16.16,-1.62,1093.68,546.84,0
147,Exit short,2023-10-31 05:00,Trailing Stop,0.8885,1109.877,999.999177,12.88,1.29,0.99,18.37,1.84,-16.04,-1.60,1106.56,553.28,1
147,Entry short,2023-10-31 01:00,Short Entry,0.901,1109.877,999.999177,12.88,1.29,0.99,18.37,1.84,-16.04,-1.60,1106.56,553.28,1
148,Exit short,2023-11-02 09:00,Take Profit,0.8866,1092.896,999.99984,30.05,3.00,0.98,30.54,3.05,-2.69,-0.27,1136.61,568.31,0
148,Entry short,2023-11-02 09:00,Short Entry,0.915,1092.896,999.99984,30.05,3.00,0.98,30.54,3.05,-2.69,-0.27,1136.61,568.31,0
149,Exit short,2023-11-06 05:00,Stop Loss,0.9222,1106.194,1001.10557,-20.04,-2.00,1.01,6.14,0.61,-19.53,-1.95,1116.58,558.29,0
149,Entry short,2023-11-06 05:00,Short Entry,0.905,1106.194,1001.10557,-20.04,-2.00,1.01,6.14,0.61,-19.53,-1.95,1116.58,558.29,0
150,Exit short,2023-11-06 21:00,Trailing Stop,0.9347,1055.966,998.943836,10.94,1.09,0.99,16.4,1.64,-17.39,-1.74,1127.51,563.76,2
150,Entry short,2023-11-06 13:00,Short Entry,0.946,1055.966,998.943836,10.94,1.09,0.99,16.4,1.64,-17.39,-1.74,1127.51,563.76,2
151,Exit short,2023-11-07 09:00,Take Profit,0.9079,1068.376,1001.068312,30.1,3.01,0.99,30.59,3.05,-7.98,-0.80,1157.62,578.81,0
151,Entry short,2023-11-07 09:00,Short Entry,0.937,1068.376,1001.068312,30.1,3.01,0.99,30.59,3.05,-7.98,-0.80,1157.62,578.81,0
152,Exit short,2023-11-08 21:00,Stop Loss,0.9803,1039.501,999.999962,-20.03,-2.00,1.01,8.86,0.89,-19.52,-1.95,1137.59,568.79,0
152,Entry short,2023-11-08 21:00,Short Entry,0.962,1039.501,999.999962,-20.03,-2.00,1.01,8.86,0.89,-19.52,-1.95,1137.59,568.79,0
153,Exit short,2023-11-09 09:00,Stop Loss,0.9824,1036.269,998.963316,-20.08,-2.01,1.01,7.79,0.78,-19.57,-1.96,1117.51,558.76,1
153,Entry short,2023-11-09 05:00,Short Entry,0.964,1036.269,998.963316,-20.08,-2.01,1.01,7.79,0.78,-19.57,-1.96,1117.51,558.76,1
154,Exit short,2023-11-11 21:00,Take Profit,0.9312,1040.582,999.999302,30.02,3.00,0.98,30.51,3.05,-3.62,-0.36,1147.54,573.77,0
154,Entry short,2023-11-11 21:00,Short Entry,0.961,1040.582,999.999302,30.02,3.00,0.98,30.51,3.05,-3.62,-0.36,1147.54,573.77,0
155,Exit short,2023-11-12 13:00,Trailing Stop,0.9899,1002.004,999.999992,7.12,0.71,1,12.53,1.25,-12.52,-1.25,1154.66,577.33,0
155,Entry short,2023-11-12 13:00,Short Entry,0.998,1002.004,999.999992,7.12,0.71,1,12.53,1.25,-12.52,-1.25,1154.66,577.33,0
156,Exit short,2023-11-13 21:00,Take Profit,0.935,1035.196,998.96414,30.07,3.01,0.98,30.56,3.06,-3.61,-0.36,1184.73,592.36,0
156,Entry short,2023-11-13 21:00,Short Entry,0.965,1035.196,998.96414,30.07,3.01,0.98,30.56,3.06,-3.61,-0.36,1184.73,592.36,0
157,Exit short,2023-11-15 13:00,Trailing Stop,1.0523,939.849,999.999336,10,1.00,0.99,15.48,1.55,-12.72,-1.27,1194.73,597.36,0
157,Entry short,2023-11-15 13:00,Short Entry,1.064,939.849,999.999336,10,1.00,0.99,15.48,1.55,-12.72,-1.27,1194.73,597.36,0
158,Exit short,2023-11-15 21:00,Stop Loss,1.0883,936.329,999.999372,-20.02,-2.00,1.01,1.37,0.14,-19.51,-1.95,1174.71,587.36,0
158,Entry short,2023-11-15 21:00,Short Entry,1.068,936.329,999.999372,-20.02,-2.00,1.01,1.37,0.14,-19.51,-1.95,1174.71,587.36,0
159,Exit short,2023-11-16 05:00,Take Profit,1.0484,924.214,999.999548,30.07,3.01,0.98,30.55,3.05,-14.36,-1.44,1204.78,602.39,0
159,Entry short,2023-11-16 05:00,Short Entry,1.082,924.214,999.999548,30.07,3.01,0.98,30.55,3.05,-14.36,-1.44,1204.78,602.39,0
160,Exit short,2023-11-26 13:00,Take Profit,1.1802,821.018,999.999924,30.05,3.00,0.98,30.53,3.05,-7.07,-0.71,1234.83,617.42,0
160,Entry short,2023-11-26 13:00,Short Entry,1.218,821.018,999.999924,30.05,3.00,0.98,30.53,3.05,-7.07,-0.71,1234.83,617.42,0
161,Exit short,2023-12-08 21:00,Stop Loss,1.2891,789.889,999.209585,-20.05,-2.01,1.01,0,0.00,-19.54,-1.95,1214.79,607.39,0
161,Entry short,2023-12-08 21:00,Short Entry,1.265,789.889,999.209585,-20.05,-2.01,1.01,0,0.00,-19.54,-1.95,1214.79,607.39,0
162,Exit short,2023-12-09 13:00,Trailing Stop,1.2604,779.423,999.999709,16.62,1.66,0.99,22.1,2.21,-3.62,-0.36,1231.41,615.71,0
162,Entry short,2023-12-09 13:00,Short Entry,1.283,779.423,999.999709,16.62,1.66,0.99,22.1,2.21,-3.62,-0.36,1231.41,615.71,0
163,Exit long,2023-12-11 21:00,Trailing Stop,1.2001,847.457,999.99926,16.03,1.60,1.01,21.53,2.15,-2.19,-0.22,1247.44,623.72,0
163,Entry long,2023-12-11 21:00,Long Entry,1.18,847.457,999.99926,16.03,1.60,1.01,21.53,2.15,-2.19,-0.22,1247.44,623.72,0
164,Exit short,2023-12-13 01:00,Take Profit,1.2354,784.313,999.999075,30.07,3.01,0.98,30.56,3.05,-5.21,-0.52,1277.51,638.76,0
164,Entry short,2023-12-13 01:00,Short Entry,1.275,784.313,999.999075,30.07,3.01,0.98,30.56,3.05,-5.21,-0.52,1277.51,638.76,0
165,Exit long,2023-12-18 17:00,Trailing Stop,1.1354,887.311,999.999497,6.45,0.64,1,11.92,1.19,-7.6,-0.76,1283.96,641.98,1
165,Entry long,2023-12-18 13:00,Long Entry,1.127,887.311,999.999497,6.45,0.64,1,11.92,1.19,-7.6,-0.76,1283.96,641.98,1
166,Exit short,2023-12-23 17:00,Stop Loss,1.3686,744.047,999.255121,-20.06,-2.01,1.01,0.99,0.10,-19.55,-1.96,1263.9,631.95,1
166,Entry short,2023-12-23 13:00,Short Entry,1.343,744.047,999.255121,-20.06,-2.01,1.01,0.99,0.10,-19.55,-1.96,1263.9,631.95,1
167,Exit short,2023-12-25 21:00,Stop Loss,1.5907,640.614,999.998454,-20.04,-2.00,1.01,5.91,0.59,-19.53,-1.95,1243.87,621.93,1
167,Entry short,2023-12-25 17:00,Short Entry,1.561,640.614,999.998454,-20.04,-2.00,1.01,5.91,0.59,-19.53,-1.95,1243.87,621.93,1
168,Exit short,2023-12-26 13:00,Take Profit,1.5252,635.324,999.999976,30.02,3.00,0.98,30.5,3.05,-17.65,-1.76,1273.89,636.94,0
168,Entry short,2023-12-26 13:00,Short Entry,1.574,635.324,999.999976,30.02,3.00,0.98,30.5,3.05,-17.65,-1.76,1273.89,636.94,0
169,Exit long,2024-01-05 21:00,Stop Loss,1.2164,807.102,1000.80648,-20.04,-2.00,0.99,0,0.00,-19.55,-1.95,1253.85,626.92,0
169,Entry long,2024-01-05 21:00,Long Entry,1.24,807.102,1000.80648,-20.04,-2.00,0.99,0,0.00,-19.55,-1.95,1253.85,626.92,0
170,Exit long,2024-01-06 09:00,Trailing Stop,1.2161,836.82,1000.83672,15.81,1.58,1.01,21.26,2.12,-14.73,-1.47,1269.66,634.83,0
170,Entry long,2024-01-06 09:00,Long Entry,1.196,836.82,1000.83672,15.81,1.58,1.01,21.26,2.12,-14.73,-1.47,1269.66,634.83,0
171,Exit long,2024-01-19 09:00,Trailing Stop,1.1344,890.471,999.998933,9.15,0.91,1.01,14.64,1.46,-5.84,-0.58,1278.81,639.40,1
171,Entry long,2024-01-19 05:00,Long Entry,1.123,890.471,999.998933,9.15,0.91,1.01,14.64,1.46,-5.84,-0.58,1278.81,639.40,1
172,Exit long,2024-01-19 21:00,Trailing Stop,1.1324,888.888,999.999,5.57,0.56,1,11.06,1.11,-4.06,-0.41,1284.38,642.19,1
172,Entry long,2024-01-19 17:00,Long Entry,1.125,888.888,999.999,5.57,0.56,1,11.06,1.11,-4.06,-0.41,1284.38,642.19,1
173,Exit long,2024-01-23 01:00,Trailing Stop,1.1095,907.441,1000.907423,4.89,0.49,1,10.39,1.04,-0.5,-0.05,1289.27,644.64,0
173,Entry long,2024-01-23 01:00,Long Entry,1.103,907.441,1000.907423,4.89,0.49,1,10.39,1.04,-0.5,-0.05,1289.27,644.64,0
174,Exit long,2024-01-24 01:00,Trailing Stop,1.0658,949.667,1000.949018,10.2,1.02,1.01,15.64,1.56,-15.7,-1.57,1299.47,649.74,1
174,Entry long,2024-01-23 21:00,Long Entry,1.054,949.667,1000.949018,10.2,1.02,1.01,15.64,1.56,-15.7,-1.57,1299.47,649.74,1
175,Exit short,2024-02-08 01:00,Trailing Stop,1.1387,871.08,999.99984,7.11,0.71,1,12.57,1.26,-12.7,-1.27,1306.58,653.29,1
