Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
87,Entry long,2022-12-30 09:00,Long Entry,1190.5,0.8399,999.90095,4.5,0.45,1,10,1.00,-9.32,-0.93,294.47,147.23,3
88,Exit short,2023-01-06 05:00,Trailing Stop,1241.26,0.7983,999.942597,8.05,0.80,1,13.54,1.35,-5.6,-0.56,302.52,151.26,7
88,Entry short,2023-01-05 01:00,Short Entry,1252.59,0.7983,999.942597,8.05,0.80,1,13.54,1.35,-5.6,-0.56,302.52,151.26,7
89,Exit short,2023-01-08 17:00,Stop Loss,1292.65,0.7883,999.990082,-20.02,-2.00,1.01,9.15,0.91,-19.51,-1.95,282.5,141.25,11
89,Entry short,2023-01-06 21:00,Short Entry,1268.54,0.7883,999.990082,-20.02,-2.00,1.01,9.15,0.91,-19.51,-1.95,282.5,141.25,11
90,Exit short,2023-01-11 13:00,Trailing Stop,1326.19,0.7488,999.865152,5.82,0.58,1,11.31,1.13,-5.23,-0.52,288.32,144.16,4
90,Entry short,2023-01-10 21:00,Short Entry,1335.29,0.7488,999.865152,5.82,0.58,1,11.31,1.13,-5.23,-0.52,288.32,144.16,4
91,Exit short,2023-01-12 09:00,Trailing Stop,1364.99,0.7149,999.952077,23.13,2.31,0.99,28.62,2.86,-9.04,-0.90,311.45,155.73,1
91,Entry short,2023-01-12 05:00,Short Entry,1398.73,0.7149,999.952077,23.13,2.31,0.99,28.62,2.86,-9.04,-0.90,311.45,155.73,1
92,Exit short,2023-01-12 21:00,Trailing Stop,1407.77,0.7062,999.87327,4.71,0.47,1,10.2,1.02,-2.33,-0.23,316.16,158.08,0
92,Entry short,2023-01-12 21:00,Short Entry,1415.85,0.7062,999.87327,4.71,0.47,1,10.2,1.02,-2.33,-0.23,316.16,158.08,0
93,Exit short,2023-01-16 05:00,Trailing Stop,1527.83,0.6382,999.989198,23.94,2.39,0.99,29.43,2.94,-0.72,-0.07,340.1,170.05,0
93,Entry short,2023-01-16 05:00,Short Entry,1566.89,0.6382,999.989198,23.94,2.39,0.99,29.43,2.94,-0.72,-0.07,340.1,170.05,0
94,Exit short,2023-01-16 21:00,Trailing Stop,1547.88,0.634,999.9765,17.63,1.76,0.99,23.12,2.31,-4.11,-0.41,357.73,178.87,0
94,Entry short,2023-01-16 21:00,Short Entry,1577.25,0.634,999.9765,17.63,1.76,0.99,23.12,2.31,-4.11,-0.41,357.73,178.87,0
95,Exit short,2023-01-21 05:00,Stop Loss,1681.12,0.6061,999.925597,-20.01,-2.00,1.01,2.04,0.20,-19.5,-1.95,337.72,168.86,1
95,Entry short,2023-01-21 01:00,Short Entry,1649.77,0.6061,999.925597,-20.01,-2.00,1.01,2.04,0.20,-19.5,-1.95,337.72,168.86,1
96,Exit short,2023-01-21 21:00,Trailing Stop,1611.52,0.6143,999.853109,8.9,0.89,0.99,14.39,1.44,-6.47,-0.65,346.62,173.31,0
96,Entry short,2023-01-21 21:00,Short Entry,1627.63,0.6143,999.853109,8.9,0.89,0.99,14.39,1.44,-6.47,-0.65,346.62,173.31,0
97,Exit long,2023-01-25 17:00,Take Profit,1609.41,0.6406,999.983006,29.99,3.00,1.02,30.51,3.05,-0.5,-0.05,376.61,188.31,0
97,Entry long,2023-01-25 17:00,Long Entry,1561.01,0.6406,999.983006,29.99,3.00,1.02,30.51,3.05,-0.5,-0.05,376.61,188.31,0
98,Exit short,2023-02-02 17:00,Trailing Stop,1633.37,0.5969,999.92688,23.98,2.40,0.99,29.46,2.95,-7.69,-0.77,400.59,200.30,0
98,Entry short,2023-02-02 17:00,Short Entry,1675.2,0.5969,999.92688,23.98,2.40,0.99,29.46,2.95,-7.69,-0.77,400.59,200.30,0
99,Exit short,2023-02-04 17:00,Trailing Stop,1664.88,0.5966,999.997056,5.73,0.57,1,11.23,1.12,-9.74,-0.97,406.32,203.16,0
99,Entry short,2023-02-04 17:00,Short Entry,1676.16,0.5966,999.997056,5.73,0.57,1,11.23,1.12,-9.74,-0.97,406.32,203.16,0
100,Exit long,2023-02-11 21:00,Trailing Stop,1535.23,0.6579,999.902736,9.12,0.91,1,14.62,1.46,-11.69,-1.17,415.45,207.72,5
100,Entry long,2023-02-11 01:00,Long Entry,1519.84,0.6579,999.902736,9.12,0.91,1,14.62,1.46,-11.69,-1.17,415.45,207.72,5
101,Exit long,2023-02-13 21:00,Trailing Stop,1502.39,0.671,999.89065,7.21,0.72,1,12.71,1.27,-6.44,-0.64,422.65,211.33,1
101,Entry long,2023-02-13 17:00,Long Entry,1490.15,0.671,999.89065,7.21,0.72,1,12.71,1.27,-6.44,-0.64,422.65,211.33,1
102,Exit long,2023-02-25 13:00,Stop Loss,1579.49,0.621,999.86589,-19.99,-2.00,0.99,7.46,0.75,-19.5,-1.95,402.66,201.33,5
102,Entry long,2023-02-24 17:00,Long Entry,1610.09,0.621,999.86589,-19.99,-2.00,0.99,7.46,0.75,-19.5,-1.95,402.66,201.33,5
103,Exit long,2023-02-26 09:00,Trailing Stop,1607.11,0.6275,999.984,7.47,0.75,1,12.97,1.30,-5.05,-0.50,410.13,205.07,3
103,Entry long,2023-02-25 21:00,Long Entry,1593.6,0.6275,999.984,7.47,0.75,1,12.97,1.30,-5.05,-0.50,410.13,205.07,3
104,Exit long,2023-03-04 21:00,Trailing Stop,1580.25,0.6381,999.909081,7.44,0.74,1,12.94,1.29,-13.91,-1.39,417.58,208.79,10
104,Entry long,2023-03-03 05:00,Long Entry,1567.01,0.6381,999.909081,7.44,0.74,1,12.94,1.29,-13.91,-1.39,417.58,208.79,10
105,Exit long,2023-03-08 17:00,Stop Loss,1531.63,0.6404,999.85652,-19.99,-2.00,0.99,5.07,0.51,-19.5,-1.95,397.59,198.79,5
105,Entry long,2023-03-07 21:00,Long Entry,1561.3,0.6404,999.85652,-19.99,-2.00,0.99,5.07,0.51,-19.5,-1.95,397.59,198.79,5
106,Exit short,2023-03-18 09:00,Trailing Stop,1783.4,0.5515,999.95774,15.42,1.54,0.99,20.91,2.09,-18.69,-1.87,413.01,206.50,0
106,Entry short,2023-03-18 09:00,Short Entry,1813.16,0.5515,999.95774,15.42,1.54,0.99,20.91,2.09,-18.69,-1.87,413.01,206.50,0
107,Exit short,2023-03-19 21:00,Trailing Stop,1749.03,0.5618,999.992764,16.4,1.64,0.99,21.88,2.19,-3.31,-0.33,429.41,214.70,0
107,Entry short,2023-03-19 21:00,Short Entry,1779.98,0.5618,999.992764,16.4,1.64,0.99,21.88,2.19,-3.31,-0.33,429.41,214.70,0
108,Exit short,2023-03-24 05:00,Take Profit,1763.64,0.5494,999.946458,30.02,3.00,0.98,30.5,3.05,-0.99,-0.10,459.42,229.71,3
108,Entry short,2023-03-23 17:00,Short Entry,1820.07,0.5494,999.946458,30.02,3.00,0.98,30.5,3.05,-0.99,-0.10,459.42,229.71,3
109,Exit short,2023-04-06 05:00,Trailing Stop,1882.48,0.5272,999.88752,6.45,0.64,1,11.94,1.19,-11.74,-1.17,465.87,232.94,4
109,Entry short,2023-04-05 13:00,Short Entry,1896.6,0.5272,999.88752,6.45,0.64,1,11.94,1.19,-11.74,-1.17,465.87,232.94,4
110,Exit short,2023-04-11 09:00,Trailing Stop,1909.6,0.5205,999.833655,4.89,0.49,1,10.38,1.04,-1.18,-0.12,470.76,235.38,1
110,Entry short,2023-04-11 05:00,Short Entry,1920.91,0.5205,999.833655,4.89,0.49,1,10.38,1.04,-1.18,-0.12,470.76,235.38,1
111,Exit short,2023-04-14 17:00,Stop Loss,2099.14,0.4854,999.924,-20.01,-2.00,1.01,8.72,0.87,-19.5,-1.95,450.75,225.38,1
111,Entry short,2023-04-14 13:00,Short Entry,2060,0.4854,999.924,-20.01,-2.00,1.01,8.72,0.87,-19.5,-1.95,450.75,225.38,1
112,Exit short,2023-04-17 05:00,Trailing Stop,2075.8,0.4768,999.892512,9.16,0.92,0.99,14.65,1.46,-3.26,-0.33,459.91,229.95,1
112,Entry short,2023-04-17 01:00,Short Entry,2097.09,0.4768,999.892512,9.16,0.92,0.99,14.65,1.46,-3.26,-0.33,459.91,229.95,1
113,Exit long,2023-04-21 01:00,Stop Loss,1905.2,0.5149,999.98729,-19.99,-2.00,0.99,7.08,0.71,-19.5,-1.95,439.92,219.96,1
113,Entry long,2023-04-20 21:00,Long Entry,1942.1,0.5149,999.98729,-19.99,-2.00,0.99,7.08,0.71,-19.5,-1.95,439.92,219.96,1
114,Exit long,2023-04-25 05:00,Stop Loss,1806.2,0.5431,999.950289,-19.99,-2.00,0.99,4.3,0.43,-19.5,-1.95,419.93,209.96,2
114,Entry long,2023-04-24 21:00,Long Entry,1841.19,0.5431,999.950289,-19.99,-2.00,0.99,4.3,0.43,-19.5,-1.95,419.93,209.96,2
115,Exit long,2023-04-25 09:00,Trailing Stop,1824.92,0.5541,999.840204,10.34,1.03,1.01,15.85,1.58,0,0.00,430.27,215.13,1
115,Entry long,2023-04-25 05:00,Long Entry,1804.44,0.5541,999.840204,10.34,1.03,1.01,15.85,1.58,0,0.00,430.27,215.13,1
116,Exit long,2023-04-25 17:00,Trailing Stop,1868.42,0.5444,999.964808,16.19,1.62,1.01,21.7,2.17,-0.9,-0.09,446.46,223.23,0
116,Entry long,2023-04-25 17:00,Long Entry,1836.82,0.5444,999.964808,16.19,1.62,1.01,21.7,2.17,-0.9,-0.09,446.46,223.23,0
117,Exit long,2023-05-02 09:00,Trailing Stop,1860.13,0.5464,999.895608,15.47,1.55,1.01,20.97,2.10,-5.26,-0.53,461.93,230.97,3
117,Entry long,2023-05-01 21:00,Long Entry,1829.97,0.5464,999.895608,15.47,1.55,1.01,20.97,2.10,-5.26,-0.53,461.93,230.97,3
118,Exit short,2023-05-31 01:00,Trailing Stop,1865.49,0.5263,999.854214,17.06,1.70,0.99,22.54,2.25,-8.4,-0.84,478.99,239.49,3
118,Entry short,2023-05-30 13:00,Short Entry,1899.78,0.5263,999.854214,17.06,1.70,0.99,22.54,2.25,-8.4,-0.84,478.99,239.49,3
119,Exit long,2023-06-10 13:00,Trailing Stop,1763.81,0.5724,999.908388,8.69,0.87,1,14.19,1.42,-18.58,-1.86,487.68,243.84,1
119,Entry long,2023-06-10 09:00,Long Entry,1746.87,0.5724,999.908388,8.69,0.87,1,14.19,1.42,-18.58,-1.86,487.68,243.84,1
120,Exit long,2023-06-12 21:00,Trailing Stop,1747.33,0.5773,999.981741,7.75,0.77,1,13.25,1.32,-3.25,-0.33,495.43,247.71,1
120,Entry long,2023-06-12 17:00,Long Entry,1732.17,0.5773,999.981741,7.75,0.77,1,13.25,1.32,-3.25,-0.33,495.43,247.71,1
121,Exit long,2023-06-14 17:00,Stop Loss,1706.67,0.5748,999.996804,-19.99,-2.00,0.99,5.2,0.52,-19.5,-1.95,475.44,237.72,6
121,Entry long,2023-06-13 17:00,Long Entry,1739.73,0.5748,999.996804,-19.99,-2.00,0.99,5.2,0.52,-19.5,-1.95,475.44,237.72,6
122,Exit long,2023-06-15 17:00,Trailing Stop,1671.75,0.6056,999.851656,11.55,1.15,1.01,17.06,1.71,-15.91,-1.59,486.99,243.49,4
122,Entry long,2023-06-15 01:00,Long Entry,1651.01,0.6056,999.851656,11.55,1.15,1.01,17.06,1.71,-15.91,-1.59,486.99,243.49,4
123,Exit short,2023-06-25 21:00,Trailing Stop,1873.42,0.5303,999.870044,5.4,0.54,1,10.89,1.09,-11.92,-1.19,492.39,246.19,2
123,Entry short,2023-06-25 13:00,Short Entry,1885.48,0.5303,999.870044,5.4,0.54,1,10.89,1.09,-11.92,-1.19,492.39,246.19,2
124,Exit short,2023-07-02 09:00,Trailing Stop,1893.14,0.5209,999.982148,12.85,1.28,0.99,18.34,1.83,-5.68,-0.57,505.24,252.62,8
124,Entry short,2023-07-01 01:00,Short Entry,1919.72,0.5209,999.982148,12.85,1.28,0.99,18.34,1.83,-5.68,-0.57,505.24,252.62,8
125,Exit short,2023-07-04 17:00,Trailing Stop,1940.17,0.5098,999.911524,9.82,0.98,0.99,15.31,1.53,-8.73,-0.87,515.06,257.53,8
125,Entry short,2023-07-03 09:00,Short Entry,1961.38,0.5098,999.911524,9.82,0.98,0.99,15.31,1.53,-8.73,-0.87,515.06,257.53,8
126,Exit long,2023-08-08 13:00,Trailing Stop,1862.05,0.548,999.93012,19.46,1.95,1.01,24.97,2.50,-1.79,-0.18,534.52,267.26,5
126,Entry long,2023-08-07 17:00,Long Entry,1824.69,0.548,999.93012,19.46,1.95,1.01,24.97,2.50,-1.79,-0.18,534.52,267.26,5
127,Exit long,2023-08-19 13:00,Trailing Stop,1677.23,0.6021,999.943596,8.91,0.89,1,14.41,1.44,-4.96,-0.50,543.43,271.72,4
127,Entry long,2023-08-18 21:00,Long Entry,1660.76,0.6021,999.943596,8.91,0.89,1,14.41,1.44,-4.96,-0.50,543.43,271.72,4
128,Exit long,2023-08-22 13:00,Stop Loss,1639.79,0.5982,999.92121,-19.99,-2.00,0.99,2.44,0.24,-19.5,-1.95,523.44,261.72,5
128,Entry long,2023-08-21 17:00,Long Entry,1671.55,0.5982,999.92121,-19.99,-2.00,0.99,2.44,0.24,-19.5,-1.95,523.44,261.72,5
129,Exit long,2023-08-23 01:00,Trailing Stop,1650.2,0.6118,999.980982,8.61,0.86,1,14.11,1.41,-4.16,-0.42,532.05,266.03,1
129,Entry long,2023-08-22 21:00,Long Entry,1634.49,0.6118,999.980982,8.61,0.86,1,14.11,1.41,-4.16,-0.42,532.05,266.03,1
130,Exit long,2023-09-05 09:00,Trailing Stop,1639.88,0.6156,999.931392,8.57,0.86,1,14.08,1.41,-3.16,-0.32,540.63,270.31,1
130,Entry long,2023-09-05 05:00,Long Entry,1624.32,0.6156,999.931392,8.57,0.86,1,14.08,1.41,-3.16,-0.32,540.63,270.31,1
131,Exit long,2023-09-11 05:00,Stop Loss,1585.74,0.6186,999.942156,-19.99,-2.00,0.99,0.67,0.07,-19.5,-1.95,520.63,260.32,2
131,Entry long,2023-09-10 21:00,Long Entry,1616.46,0.6186,999.942156,-19.99,-2.00,0.99,0.67,0.07,-19.5,-1.95,520.63,260.32,2
132,Exit short,2023-10-01 17:00,Stop Loss,1715.11,0.5941,999.947533,-20.01,-2.00,1.01,9.27,0.93,-19.5,-1.95,500.62,250.31,1
132,Entry short,2023-10-01 13:00,Short Entry,1683.13,0.5941,999.947533,-20.01,-2.00,1.01,9.27,0.93,-19.5,-1.95,500.62,250.31,1
133,Exit short,2023-10-02 01:00,Trailing Stop,1718.64,0.5785,999.896755,4.67,0.47,1,10.16,1.02,-3.69,-0.37,505.29,252.64,0
133,Entry short,2023-10-02 01:00,Short Entry,1728.43,0.5785,999.896755,4.67,0.47,1,10.16,1.02,-3.69,-0.37,505.29,252.64,0
134,Exit long,2023-10-12 05:00,Stop Loss,1537.11,0.6382,999.989198,-20,-2.00,0.99,6.52,0.65,-19.51,-1.95,485.29,242.65,8
134,Entry long,2023-10-10 21:00,Long Entry,1566.89,0.6382,999.989198,-20,-2.00,0.99,6.52,0.65,-19.51,-1.95,485.29,242.65,8
135,Exit long,2023-10-13 05:00,Trailing Stop,1546.56,0.6498,999.925236,4.03,0.40,1,9.53,0.95,-1.51,-0.15,489.32,244.66,2
135,Entry long,2023-10-12 21:00,Long Entry,1538.82,0.6498,999.925236,4.03,0.40,1,9.53,0.95,-1.51,-0.15,489.32,244.66,2
136,Exit short,2023-10-21 13:00,Stop Loss,1635.31,0.6231,999.957111,-20.01,-2.00,1.01,7.95,0.79,-19.5,-1.95,469.31,234.65,6
136,Entry short,2023-10-20 13:00,Short Entry,1604.81,0.6231,999.957111,-20.01,-2.00,1.01,7.95,0.79,-19.5,-1.95,469.31,234.65,6
137,Exit short,2023-10-22 17:00,Stop Loss,1659.23,0.6141,999.932889,-20.01,-2.00,1.01,4.59,0.46,-19.5,-1.95,449.3,224.65,5
137,Entry short,2023-10-21 21:00,Short Entry,1628.29,0.6141,999.932889,-20.01,-2.00,1.01,4.59,0.46,-19.5,-1.95,449.3,224.65,5
138,Exit short,2023-10-26 09:00,Trailing Stop,1772.56,0.5516,999.99564,21.26,2.13,0.99,26.75,2.67,-7.5,-0.75,470.56,235.28,0
138,Entry short,2023-10-26 09:00,Short Entry,1812.9,0.5516,999.99564,21.26,2.13,0.99,26.75,2.67,-7.5,-0.75,470.56,235.28,0
139,Exit short,2023-11-02 13:00,Trailing Stop,1809.45,0.5446,999.956398,13.54,1.35,0.99,19.03,1.90,-4.94,-0.49,484.1,242.05,2
139,Entry short,2023-11-02 05:00,Short Entry,1836.13,0.5446,999.956398,13.54,1.35,0.99,19.03,1.90,-4.94,-0.49,484.1,242.05,2
140,Exit short,2023-11-07 09:00,Trailing Stop,1876.26,0.5296,999.8848,5.22,0.52,1,10.71,1.07,-15.75,-1.57,489.32,244.66,8
140,Entry short,2023-11-06 01:00,Short Entry,1888,0.5296,999.8848,5.22,0.52,1,10.71,1.07,-15.75,-1.57,489.32,244.66,8
141,Exit short,2023-11-09 09:00,Stop Loss,1948.83,0.5228,999.849772,-20.01,-2.00,1.01,3.68,0.37,-19.5,-1.95,469.31,234.65,1
141,Entry short,2023-11-09 05:00,Short Entry,1912.49,0.5228,999.849772,-20.01,-2.00,1.01,3.68,0.37,-19.5,-1.95,469.31,234.65,1
142,Exit short,2023-12-06 05:00,Trailing Stop,2270.24,0.438,999.92772,4.57,0.46,1,10.06,1.01,-1.7,-0.17,473.87,236.94,1
142,Entry short,2023-12-06 01:00,Short Entry,2282.94,0.438,999.92772,4.57,0.46,1,10.06,1.01,-1.7,-0.17,473.87,236.94,1
143,Exit short,2023-12-09 05:00,Stop Loss,2399.75,0.4246,999.933,-20.01,-2.00,1.01,8.69,0.87,-19.5,-1.95,453.86,226.93,6
143,Entry short,2023-12-08 05:00,Short Entry,2355,0.4246,999.933,-20.01,-2.00,1.01,8.69,0.87,-19.5,-1.95,453.86,226.93,6
144,Exit short,2023-12-09 09:00,Trailing Stop,2362.03,0.4153,999.888739,17.95,1.79,0.99,23.43,2.34,0,0.00,471.81,235.91,1
144,Entry short,2023-12-09 05:00,Short Entry,2407.63,0.4153,999.888739,17.95,1.79,0.99,23.43,2.34,0,0.00,471.81,235.91,1
145,Exit long,2023-12-12 21:00,Stop Loss,2162.82,0.4535,999.835985,-19.99,-2.00,0.99,1.21,0.12,-19.5,-1.95,451.82,225.91,0
145,Entry long,2023-12-12 21:00,Long Entry,2204.71,0.4535,999.835985,-19.99,-2.00,0.99,1.21,0.12,-19.5,-1.95,451.82,225.91,0
146,Exit long,2023-12-13 13:00,Trailing Stop,2216.13,0.4598,999.81211,18.16,1.81,1.01,23.66,2.37,-3.05,-0.31,469.98,234.99,2
146,Entry long,2023-12-13 05:00,Long Entry,2174.45,0.4598,999.81211,18.16,1.81,1.01,23.66,2.37,-3.05,-0.31,469.98,234.99,2
147,Exit long,2023-12-18 17:00,Take Profit,2223.02,0.4637,999.816029,29.98,3.00,1.02,30.5,3.05,-3.22,-0.32,499.96,249.98,1
147,Entry long,2023-12-18 13:00,Long Entry,2156.17,0.4637,999.816029,29.98,3.00,1.02,30.5,3.05,-3.22,-0.32,499.96,249.98,1
148,Exit long,2024-01-08 09:00,Trailing Stop,2274.16,0.4497,999.90795,21.77,2.18,1.01,27.28,2.73,-9.2,-0.92,521.73,260.87,1
148,Entry long,2024-01-08 05:00,Long Entry,2223.5,0.4497,999.90795,21.77,2.18,1.01,27.28,2.73,-9.2,-0.92,521.73,260.87,1
149,Exit short,2024-01-11 13:00,Trailing Stop,2584.35,0.3824,999.84216,10.59,1.06,0.99,16.08,1.61,-5.2,-0.52,532.33,266.16,0
149,Entry short,2024-01-11 13:00,Short Entry,2614.65,0.3824,999.84216,10.59,1.06,0.99,16.08,1.61,-5.2,-0.52,532.33,266.16,0
150,Exit long,2024-01-23 21:00,Trailing Stop,2243.91,0.4506,999.908436,10.19,1.02,1.01,15.69,1.57,-17.92,-1.79,542.52,271.26,2
150,Entry long,2024-01-23 13:00,Long Entry,2219.06,0.4506,999.908436,10.19,1.02,1.01,15.69,1.57,-17.92,-1.79,542.52,271.26,2
151,Exit short,2024-02-07 13:00,Stop Loss,2416.81,0.4216,999.925584,-20.01,-2.00,1.01,7.8,0.78,-19.5,-1.95,522.51,261.25,4
151,Entry short,2024-02-06 21:00,Short Entry,2371.74,0.4216,999.925584,-20.01,-2.00,1.01,7.8,0.78,-19.5,-1.95,522.51,261.25,4
152,Exit short,2024-02-09 05:00,Stop Loss,2466.66,0.4131,999.974646,-20.01,-2.00,1.01,1.01,0.10,-19.5,-1.95,502.49,251.25,3
152,Entry short,2024-02-08 17:00,Short Entry,2420.66,0.4131,999.974646,-20.01,-2.00,1.01,1.01,0.10,-19.5,-1.95,502.49,251.25,3
153,Exit short,2024-02-12 09:00,Stop Loss,2541.64,0.4009,999.940816,-20.01,-2.00,1.01,9.2,0.92,-19.5,-1.95,482.48,241.24,17
153,Entry short,2024-02-09 13:00,Short Entry,2494.24,0.4009,999.940816,-20.01,-2.00,1.01,9.2,0.92,-19.5,-1.95,482.48,241.24,17
154,Exit short,2024-02-13 13:00,Trailing Stop,2606.16,0.3798,999.907056,9.09,0.91,0.99,14.59,1.46,-4.02,-0.40,491.57,245.79,0
154,Entry short,2024-02-13 13:00,Short Entry,2632.72,0.3798,999.907056,9.09,0.91,0.99,14.59,1.46,-4.02,-0.40,491.57,245.79,0
155,Exit short,2024-02-14 21:00,Stop Loss,2803.64,0.3634,999.844224,-20.01,-2.00,1.01,7.96,0.80,-19.5,-1.95,471.57,235.78,2
155,Entry short,2024-02-14 13:00,Short Entry,2751.36,0.3634,999.844224,-20.01,-2.00,1.01,7.96,0.80,-19.5,-1.95,471.57,235.78,2
156,Exit short,2024-02-15 09:00,Stop Loss,2826.63,0.3604,999.720768,-20.01,-2.00,1.01,0.91,0.09,-19.5,-1.95,451.56,225.78,1
156,Entry short,2024-02-15 05:00,Short Entry,2773.92,0.3604,999.720768,-20.01,-2.00,1.01,0.91,0.09,-19.5,-1.95,451.56,225.78,1
157,Exit short,2024-02-16 05:00,Trailing Stop,2809.62,0.354,999.88362,4.28,0.43,1,9.78,0.98,-13,-1.30,455.84,227.92,2
157,Entry short,2024-02-15 21:00,Short Entry,2824.53,0.354,999.88362,4.28,0.43,1,9.78,0.98,-13,-1.30,455.84,227.92,2
158,Exit short,2024-02-19 17:00,Stop Loss,2969.83,0.3431,999.947795,-20.01,-2.00,1.01,8.51,0.85,-19.5,-1.95,435.83,217.92,2
158,Entry short,2024-02-19 09:00,Short Entry,2914.45,0.3431,999.947795,-20.01,-2.00,1.01,8.51,0.85,-19.5,-1.95,435.83,217.92,2
159,Exit short,2024-02-20 05:00,Trailing Stop,2888.14,0.3437,999.785493,6.14,0.61,1,11.63,1.16,-12.65,-1.26,441.97,220.98,1
159,Entry short,2024-02-20 01:00,Short Entry,2908.89,0.3437,999.785493,6.14,0.61,1,11.63,1.16,-12.65,-1.26,441.97,220.98,1
160,Exit short,2024-02-21 01:00,Trailing Stop,2937.63,0.3324,999.819312,22.36,2.24,0.99,27.85,2.78,-2.02,-0.20,464.33,232.17,0
160,Entry short,2024-02-21 01:00,Short Entry,3007.88,0.3324,999.819312,22.36,2.24,0.99,27.85,2.78,-2.02,-0.20,464.33,232.17,0
161,Exit short,2024-02-26 21:00,Stop Loss,3239,0.3146,999.98756,-20.01,-2.00,1.01,2.74,0.27,-19.5,-1.95,444.32,222.16,0
161,Entry short,2024-02-26 21:00,Short Entry,3178.6,0.3146,999.98756,-20.01,-2.00,1.01,2.74,0.27,-19.5,-1.95,444.32,222.16,0
162,Exit short,2024-02-27 09:00,Stop Loss,3280.75,0.3106,999.998442,-20.01,-2.00,1.01,0,0.00,-19.5,-1.95,424.31,212.15,1
162,Entry short,2024-02-27 05:00,Short Entry,3219.57,0.3106,999.998442,-20.01,-2.00,1.01,0,0.00,-19.5,-1.95,424.31,212.15,1
163,Exit short,2024-02-28 09:00,Stop Loss,3362.22,0.303,999.75456,-20.01,-2.00,1.01,3.14,0.31,-19.5,-1.95,404.3,202.15,0
163,Entry short,2024-02-28 09:00,Short Entry,3299.52,0.303,999.75456,-20.01,-2.00,1.01,3.14,0.31,-19.5,-1.95,404.3,202.15,0
164,Exit short,2024-02-28 17:00,Trailing Stop,3271.63,0.3028,999.918272,8.27,0.83,1,13.77,1.38,-0.5,-0.05,412.57,206.29,0
164,Entry short,2024-02-28 17:00,Short Entry,3302.24,0.3028,999.918272,8.27,0.83,1,13.77,1.38,-0.5,-0.05,412.57,206.29,0
165,Exit short,2024-03-06 13:00,Stop Loss,3865.65,0.2636,999.985052,-20.01,-2.00,1.01,6.59,0.66,-19.5,-1.95,392.56,196.28,0
165,Entry short,2024-03-06 13:00,Short Entry,3793.57,0.2636,999.985052,-20.01,-2.00,1.01,6.59,0.66,-19.5,-1.95,392.56,196.28,0
166,Exit short,2024-03-08 13:00,Trailing Stop,3845.6,0.2561,999.819522,13.97,1.40,0.99,19.46,1.95,-0.5,-0.05,406.53,203.27,0
166,Entry short,2024-03-08 13:00,Short Entry,3904.02,0.2561,999.819522,13.97,1.40,0.99,19.46,1.95,-0.5,-0.05,406.53,203.27,0
167,Exit short,2024-03-11 21:00,Stop Loss,4097.09,0.2487,999.945603,-20.01,-2.00,1.01,4.28,0.43,-19.5,-1.95,386.52,193.26,2
167,Entry short,2024-03-11 13:00,Short Entry,4020.69,0.2487,999.945603,-20.01,-2.00,1.01,4.28,0.43,-19.5,-1.95,386.52,193.26,2
168,Exit short,2024-03-12 01:00,Trailing Stop,4044.79,0.2439,999.658296,12.14,1.21,0.99,17.63,1.76,0,0.00,398.66,199.33,1
168,Entry short,2024-03-11 21:00,Short Entry,4098.64,0.2439,999.658296,12.14,1.21,0.99,17.63,1.76,0,0.00,398.66,199.33,1
169,Exit long,2024-03-15 05:00,Stop Loss,3684.72,0.2662,999.871158,-19.99,-2.00,0.99,1.87,0.19,-19.5,-1.95,378.67,189.34,0
169,Entry long,2024-03-15 05:00,Long Entry,3756.09,0.2662,999.871158,-19.99,-2.00,0.99,1.87,0.19,-19.5,-1.95,378.67,189.34,0
170,Exit long,2024-03-15 21:00,Trailing Stop,3766.15,0.267,999.91767,4.64,0.46,1,10.14,1.01,-5.79,-0.58,383.32,191.66,0
170,Entry long,2024-03-15 21:00,Long Entry,3745.01,0.267,999.91767,4.64,0.46,1,10.14,1.01,-5.79,-0.58,383.32,191.66,0
171,Exit long,2024-03-17 09:00,Trailing Stop,3632.09,0.2791,999.867377,12.84,1.28,1.01,18.35,1.83,-14.65,-1.46,396.16,198.08,0
171,Entry long,2024-03-17 09:00,Long Entry,3582.47,0.2791,999.867377,12.84,1.28,1.01,18.35,1.83,-14.65,-1.46,396.16,198.08,0
172,Exit long,2024-03-19 13:00,Trailing Stop,3346.75,0.3026,999.981038,11.74,1.17,1.01,17.24,1.72,-7.35,-0.73,407.9,203.95,0
172,Entry long,2024-03-19 13:00,Long Entry,3304.63,0.3026,999.981038,11.74,1.17,1.01,17.24,1.72,-7.35,-0.73,407.9,203.95,0
173,Exit long,2024-03-20 01:00,Trailing Stop,3212.22,0.3162,999.912936,14.78,1.48,1.01,20.29,2.03,-0.5,-0.05,422.68,211.34,0
173,Entry long,2024-03-20 01:00,Long Entry,3162.28,0.3162,999.912936,14.78,1.48,1.01,20.29,2.03,-0.5,-0.05,422.68,211.34,0
174,Exit short,2024-04-01 01:00,Take Profit,3502.41,0.2766,999.759636,30.01,3.00,0.98,30.49,3.05,-1.38,-0.14,452.69,226.34,0
