Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
317,Exit short,2025-07-22 17:00,Stop Loss,202.72,5.026,999.87244,-20.01,-2.00,1.01,2.16,0.22,-19.5,-1.95,778.79,389.40,0
317,Entry short,2025-07-22 17:00,Short Entry,198.94,5.026,999.87244,-20.01,-2.00,1.01,2.16,0.22,-19.5,-1.95,778.79,389.40,0
318,Exit short,2025-07-23 09:00,Take Profit,195.26,4.962,999.89262,30.03,3.00,0.98,30.51,3.05,-4.67,-0.47,808.82,404.41,2
318,Entry short,2025-07-23 01:00,Short Entry,201.51,4.962,999.89262,30.03,3.00,0.98,30.51,3.05,-4.67,-0.47,808.82,404.41,2
319,Exit short,2025-08-13 21:00,Stop Loss,205.4,4.96,999.7872,-20.01,-2.00,1.01,4.11,0.41,-19.5,-1.95,788.82,394.41,0
319,Entry short,2025-08-13 21:00,Short Entry,201.57,4.96,999.7872,-20.01,-2.00,1.01,4.11,0.41,-19.5,-1.95,788.82,394.41,0
320,Exit short,2025-08-14 09:00,Trailing Stop,204.05,4.859,999.93361,7.46,0.75,1,17.92,1.79,-1.47,-0.15,796.27,398.14,1
320,Entry short,2025-08-14 05:00,Short Entry,205.79,4.859,999.93361,7.46,0.75,1,17.92,1.79,-1.47,-0.15,796.27,398.14,1
321,Exit short,2025-08-25 05:00,Trailing Stop,196.99,5.003,999.89958,13.37,1.34,0.99,23.81,2.38,-5.6,-0.56,809.64,404.82,0
321,Entry short,2025-08-25 05:00,Short Entry,199.86,5.003,999.89958,13.37,1.34,0.99,23.81,2.38,-5.6,-0.56,809.64,404.82,0
322,Exit short,2025-08-28 13:00,Trailing Stop,209.13,4.739,999.88161,7.82,0.78,1,18.27,1.83,-14.34,-1.43,817.46,408.73,0
322,Entry short,2025-08-28 13:00,Short Entry,210.99,4.739,999.88161,7.82,0.78,1,18.27,1.83,-14.34,-1.43,817.46,408.73,0
323,Exit short,2025-08-29 05:00,Trailing Stop,207.32,4.79,999.8167,5.76,0.58,1,16.22,1.62,-6.39,-0.64,823.22,411.61,0
323,Entry short,2025-08-29 05:00,Short Entry,208.73,4.79,999.8167,5.76,0.58,1,16.22,1.62,-6.39,-0.64,823.22,411.61,0
324,Exit short,2025-09-10 09:00,Stop Loss,224.33,4.542,999.87588,-20.04,-2.00,1.01,1.82,0.18,-19.53,-1.95,803.18,401.59,0
324,Entry short,2025-09-10 09:00,Short Entry,220.14,4.542,999.87588,-20.04,-2.00,1.01,1.82,0.18,-19.53,-1.95,803.18,401.59,0
325,Exit short,2025-09-10 21:00,Stop Loss,225.35,4.522,999.99508,-20.05,-2.00,1.01,0.9,0.09,-19.54,-1.95,783.13,391.56,1
325,Entry short,2025-09-10 17:00,Short Entry,221.14,4.522,999.99508,-20.05,-2.00,1.01,0.9,0.09,-19.54,-1.95,783.13,391.56,1
326,Exit short,2025-09-11 09:00,Stop Loss,227.33,4.482,999.88938,-20.01,-2.00,1.01,4.39,0.44,-19.5,-1.95,763.12,381.56,1
326,Entry short,2025-09-11 05:00,Short Entry,223.09,4.482,999.88938,-20.01,-2.00,1.01,4.39,0.44,-19.5,-1.95,763.12,381.56,1
327,Exit short,2025-09-11 21:00,Stop Loss,230.82,4.414,999.81514,-20.03,-2.00,1.01,4.75,0.48,-19.52,-1.95,743.08,371.54,1
327,Entry short,2025-09-11 17:00,Short Entry,226.51,4.414,999.81514,-20.03,-2.00,1.01,4.75,0.48,-19.52,-1.95,743.08,371.54,1
328,Exit short,2025-09-14 13:00,Trailing Stop,243.88,4.06,999.8156,8.67,0.87,0.99,19.15,1.91,-7.44,-0.74,751.75,375.88,2
328,Entry short,2025-09-14 05:00,Short Entry,246.26,4.06,999.8156,8.67,0.87,0.99,19.15,1.91,-7.44,-0.74,751.75,375.88,2
329,Exit short,2025-09-19 09:00,Trailing Stop,242.57,4.043,1000.03605,18.34,1.83,0.99,28.81,2.88,-4.83,-0.48,770.09,385.04,3
329,Entry short,2025-09-18 21:00,Short Entry,247.35,4.043,1000.03605,18.34,1.83,0.99,28.81,2.88,-4.83,-0.48,770.09,385.04,3
330,Exit long,2025-09-23 13:00,Trailing Stop,219.48,4.569,1000.01703,1.79,0.18,1,12.25,1.22,-9.68,-0.97,771.87,385.94,2
330,Entry long,2025-09-23 05:00,Long Entry,218.87,4.569,1000.01703,1.79,0.18,1,12.25,1.22,-9.68,-0.97,771.87,385.94,2
331,Exit long,2025-09-24 09:00,Trailing Stop,214.05,4.749,999.85446,15.66,1.57,1.01,26.14,2.61,-4.49,-0.45,787.53,393.77,1
331,Entry long,2025-09-24 05:00,Long Entry,210.54,4.749,999.85446,15.66,1.57,1.01,26.14,2.61,-4.49,-0.45,787.53,393.77,1
332,Exit short,2025-10-03 21:00,Trailing Stop,232.95,4.29,999.999,-0.36,-0.04,1,10.14,1.01,-3.93,-0.39,787.18,393.59,1
332,Entry short,2025-10-03 17:00,Short Entry,233.1,4.29,999.999,-0.36,-0.04,1,10.14,1.01,-3.93,-0.39,787.18,393.59,1
333,Exit short,2025-10-05 13:00,Trailing Stop,230.53,4.3,999.836,7.56,0.76,1,18.03,1.80,-0.59,-0.06,794.74,397.37,1
333,Entry short,2025-10-05 09:00,Short Entry,232.52,4.3,999.836,7.56,0.76,1,18.03,1.80,-0.59,-0.06,794.74,397.37,1
334,Exit long,2025-11-04 21:00,Trailing Stop,155.8,6.454,1000.0473,4.48,0.45,1,14.93,1.49,-0.5,-0.05,799.22,399.61,0
334,Entry long,2025-11-04 21:00,Long Entry,154.95,6.454,1000.0473,4.48,0.45,1,14.93,1.49,-0.5,-0.05,799.22,399.61,0
335,Exit long,2025-11-07 13:00,Take Profit,160.13,6.438,999.88578,30.02,3.00,1.02,30.53,3.05,-7.07,-0.71,829.24,414.62,0
335,Entry long,2025-11-07 13:00,Long Entry,155.31,6.438,999.88578,30.02,3.00,1.02,30.53,3.05,-7.07,-0.71,829.24,414.62,0
336,Exit long,2025-11-12 21:00,Trailing Stop,154.24,6.522,999.95304,5,0.50,1,15.48,1.55,-0.5,-0.05,834.23,417.12,0
336,Entry long,2025-11-12 21:00,Long Entry,153.32,6.522,999.95304,5,0.50,1,15.48,1.55,-0.5,-0.05,834.23,417.12,0
337,Exit long,2025-11-14 01:00,Stop Loss,141.88,6.914,999.97182,-20,-2.00,0.99,6.21,0.62,-19.51,-1.95,814.23,407.11,1
337,Entry long,2025-11-13 21:00,Long Entry,144.63,6.914,999.97182,-20,-2.00,0.99,6.21,0.62,-19.51,-1.95,814.23,407.11,1
338,Exit long,2025-11-14 17:00,Trailing Stop,142.78,7.034,1000.02378,3.29,0.33,1,13.78,1.38,-12.25,-1.22,817.52,408.76,1
338,Entry long,2025-11-14 13:00,Long Entry,142.17,7.034,1000.02378,3.29,0.33,1,13.78,1.38,-12.25,-1.22,817.52,408.76,1
339,Exit long,2025-11-15 13:00,Trailing Stop,143.22,7.019,999.92674,4.33,0.43,1,14.8,1.48,-18.82,-1.88,821.85,410.92,3
339,Entry long,2025-11-15 01:00,Long Entry,142.46,7.019,999.92674,4.33,0.43,1,14.8,1.48,-18.82,-1.88,821.85,410.92,3
340,Exit long,2025-11-17 01:00,Take Profit,141.38,7.292,999.87904,30.05,3.00,1.02,30.56,3.06,-8.52,-0.85,851.9,425.95,1
340,Entry long,2025-11-16 21:00,Long Entry,137.12,7.292,999.87904,30.05,3.00,1.02,30.56,3.06,-8.52,-0.85,851.9,425.95,1
341,Exit long,2025-11-17 21:00,Take Profit,134.96,7.639,999.9451,30,3.00,1.02,30.51,3.05,-15.78,-1.58,881.9,440.95,0
341,Entry long,2025-11-17 21:00,Long Entry,130.9,7.639,999.9451,30,3.00,1.02,30.51,3.05,-15.78,-1.58,881.9,440.95,0
342,Exit long,2025-11-21 13:00,Take Profit,129.23,7.978,999.96252,30.02,3.00,1.02,30.53,3.05,-15.18,-1.52,911.92,455.96,0
342,Entry long,2025-11-21 13:00,Long Entry,125.34,7.978,999.96252,30.02,3.00,1.02,30.53,3.05,-15.18,-1.52,911.92,455.96,0
343,Exit short,2026-01-04 21:00,Stop Loss,136.3,7.476,999.915,-20.07,-2.01,1.01,4.88,0.49,-19.56,-1.96,891.84,445.92,4
343,Entry short,2026-01-04 05:00,Short Entry,133.75,7.476,999.915,-20.07,-2.01,1.01,4.88,0.49,-19.56,-1.96,891.84,445.92,4
344,Exit short,2026-01-05 09:00,Trailing Stop,134.44,7.388,999.89192,5.65,0.57,1,16.12,1.61,-8.85,-0.88,897.5,448.75,1
344,Entry short,2026-01-05 05:00,Short Entry,135.34,7.388,999.89192,5.65,0.57,1,16.12,1.61,-8.85,-0.88,897.5,448.75,1
345,Exit short,2026-01-06 09:00,Stop Loss,140.46,7.254,999.89136,-20.01,-2.00,1.01,6.97,0.70,-19.51,-1.95,877.48,438.74,3
345,Entry short,2026-01-05 21:00,Short Entry,137.84,7.254,999.89136,-20.01,-2.00,1.01,6.97,0.70,-19.51,-1.95,877.48,438.74,3
346,Exit short,2026-01-06 17:00,Stop Loss,140.07,7.275,999.94875,-20.07,-2.01,1.01,0,0.00,-19.56,-1.96,857.41,428.71,0
346,Entry short,2026-01-06 17:00,Short Entry,137.45,7.275,999.94875,-20.07,-2.01,1.01,0,0.00,-19.56,-1.96,857.41,428.71,0
347,Exit short,2026-01-12 09:00,Trailing Stop,140,7.075,1000.05125,8.56,0.86,1,19.03,1.90,-5.1,-0.51,865.97,432.98,1
347,Entry short,2026-01-12 05:00,Short Entry,141.35,7.075,1000.05125,8.56,0.86,1,19.03,1.90,-5.1,-0.51,865.97,432.98,1
348,Exit short,2026-01-13 01:00,Trailing Stop,139.15,7.095,999.9693,11.71,1.17,0.99,22.13,2.21,-6.67,-0.67,877.67,438.84,2
348,Entry short,2026-01-12 17:00,Short Entry,140.94,7.095,999.9693,11.71,1.17,0.99,22.13,2.21,-6.67,-0.67,877.67,438.84,2
349,Exit short,2026-01-14 09:00,Trailing Stop,144.74,6.906,999.9888,-0.59,-0.06,1,9.86,0.99,-6.72,-0.67,877.09,438.54,1
349,Entry short,2026-01-14 05:00,Short Entry,144.8,6.906,999.9888,-0.59,-0.06,1,9.86,0.99,-6.72,-0.67,877.09,438.54,1
350,Exit short,2026-01-15 01:00,Trailing Stop,144.56,6.814,1000.02264,14,1.40,0.99,24.44,2.44,-6.91,-0.69,891.09,445.54,2
350,Entry short,2026-01-14 17:00,Short Entry,146.76,6.814,1000.02264,14,1.40,0.99,24.44,2.44,-6.91,-0.69,891.09,445.54,2
351,Exit long,2026-01-20 01:00,Stop Loss,131.65,7.451,999.9242,-19.99,-2.00,0.99,0,0.00,-19.5,-1.95,871.1,435.55,0
351,Entry long,2026-01-20 01:00,Long Entry,134.2,7.451,999.9242,-19.99,-2.00,0.99,0,0.00,-19.5,-1.95,871.1,435.55,0
352,Exit long,2026-01-29 21:00,Stop Loss,115.48,8.494,999.91368,-20.02,-2.00,0.99,2.39,0.24,-19.53,-1.95,851.08,425.54,0
352,Entry long,2026-01-29 21:00,Long Entry,117.72,8.494,999.91368,-20.02,-2.00,0.99,2.39,0.24,-19.53,-1.95,851.08,425.54,0
353,Exit long,2026-01-30 09:00,Trailing Stop,116.45,8.642,1000.05224,5.31,0.53,1,15.75,1.57,-10.35,-1.03,856.38,428.19,1
353,Entry long,2026-01-30 05:00,Long Entry,115.72,8.642,1000.05224,5.31,0.53,1,15.75,1.57,-10.35,-1.03,856.38,428.19,1
354,Exit long,2026-02-01 09:00,Trailing Stop,105.62,9.483,999.88752,0.71,0.07,1,11.16,1.12,-19.47,-1.95,857.09,428.54,3
354,Entry long,2026-01-31 21:00,Long Entry,105.44,9.483,999.88752,0.71,0.07,1,11.16,1.12,-19.47,-1.95,857.09,428.54,3
355,Exit long,2026-02-01 17:00,Stop Loss,99.93,9.815,999.85405,-20.03,-2.00,0.99,8.73,0.87,-19.54,-1.95,837.06,418.53,0
355,Entry long,2026-02-01 17:00,Long Entry,101.87,9.815,999.85405,-20.03,-2.00,0.99,8.73,0.87,-19.54,-1.95,837.06,418.53,0
356,Exit long,2026-02-02 09:00,Trailing Stop,102.38,9.863,1000.00957,8.76,0.88,1,19.23,1.92,-1.09,-0.11,845.82,422.91,1
356,Entry long,2026-02-02 05:00,Long Entry,101.39,9.863,1000.00957,8.76,0.88,1,19.23,1.92,-1.09,-0.11,845.82,422.91,1
357,Exit long,2026-02-04 01:00,Stop Loss,97.14,10.096,999.80688,-20.07,-2.01,0.99,1.92,0.19,-19.58,-1.96,825.75,412.87,0
357,Entry long,2026-02-04 01:00,Long Entry,99.03,10.096,999.80688,-20.07,-2.01,0.99,1.92,0.19,-19.58,-1.96,825.75,412.87,0
358,Exit long,2026-02-04 17:00,Stop Loss,92.52,10.602,999.98064,-20.07,-2.01,0.99,0.98,0.10,-19.58,-1.96,805.67,402.84,0
358,Entry long,2026-02-04 17:00,Long Entry,94.32,10.602,999.98064,-20.07,-2.01,0.99,0.98,0.10,-19.58,-1.96,805.67,402.84,0
359,Exit long,2026-02-24 21:00,Trailing Stop,78.79,12.944,1000.05344,18.79,1.88,1.01,29.27,2.93,-1.66,-0.17,824.47,412.23,2
359,Entry long,2026-02-24 13:00,Long Entry,77.26,12.944,1000.05344,18.79,1.88,1.01,29.27,2.93,-1.66,-0.17,824.47,412.23,2
360,Exit short,2026-03-05 01:00,Trailing Stop,90.45,11.01,999.8181,2.97,0.30,1,13.37,1.34,-6.78,-0.68,827.43,413.72,1
360,Entry short,2026-03-04 21:00,Short Entry,90.81,11.01,999.8181,2.97,0.30,1,13.37,1.34,-6.78,-0.68,827.43,413.72,1
361,Exit long,2026-03-28 17:00,Stop Loss,81.96,11.97,1000.0935,-20.02,-2.00,0.99,9.08,0.91,-19.53,-1.95,807.41,403.70,3
361,Entry long,2026-03-28 05:00,Long Entry,83.55,11.97,1000.0935,-20.02,-2.00,0.99,9.08,0.91,-19.53,-1.95,807.41,403.70,3
362,Exit long,2026-03-29 09:00,Stop Loss,81.35,12.058,999.96994,-20.04,-2.00,0.99,0,0.00,-19.55,-1.95,787.37,393.68,2
362,Entry long,2026-03-29 01:00,Long Entry,82.93,12.058,999.96994,-20.04,-2.00,0.99,0,0.00,-19.55,-1.95,787.37,393.68,2
363,Exit long,2026-03-30 09:00,Trailing Stop,84.15,12.013,999.96212,9.93,0.99,1.01,20.4,2.04,-0.98,-0.10,797.29,398.65,2
363,Entry long,2026-03-30 01:00,Long Entry,83.24,12.013,999.96212,9.93,0.99,1.01,20.4,2.04,-0.98,-0.10,797.29,398.65,2
364,Exit long,2026-03-31 13:00,Take Profit,83.34,12.371,999.94793,30.04,3.00,1.02,30.55,3.05,-0.62,-0.06,827.33,413.66,0
364,Entry long,2026-03-31 13:00,Long Entry,80.83,12.371,999.94793,30.04,3.00,1.02,30.55,3.05,-0.62,-0.06,827.33,413.66,0
365,Exit long,2026-04-02 09:00,Stop Loss,78.07,12.564,999.96876,-20.09,-2.01,0.99,0.51,0.05,-19.6,-1.96,807.24,403.62,1
365,Entry long,2026-04-02 05:00,Long Entry,79.59,12.564,999.96876,-20.09,-2.01,0.99,0.51,0.05,-19.6,-1.96,807.24,403.62,1
366,Exit long,2026-04-02 13:00,Take Profit,79.01,13.049,999.94487,30.04,3.00,1.02,30.56,3.05,0,0.00,837.28,418.64,1
366,Entry long,2026-04-02 09:00,Long Entry,76.63,13.049,999.94487,30.04,3.00,1.02,30.56,3.05,0,0.00,837.28,418.64,1
367,Exit short,2026-04-11 21:00,Take Profit,82.25,11.779,999.91931,30.11,3.01,0.98,30.6,3.06,-1.44,-0.14,867.4,433.70,0
367,Entry short,2026-04-11 21:00,Short Entry,84.89,11.779,999.91931,30.11,3.01,0.98,30.6,3.06,-1.44,-0.14,867.4,433.70,0
368,Exit short,2026-04-14 17:00,Take Profit,83.36,11.623,999.92669,30.05,3.00,0.98,30.53,3.05,-19.21,-1.92,897.44,448.72,4
368,Entry short,2026-04-14 01:00,Short Entry,86.03,11.623,999.92669,30.05,3.00,0.98,30.53,3.05,-19.21,-1.92,897.44,448.72,4
369,Exit short,2026-05-07 13:00,Trailing Stop,88.64,11.173,999.9835,8.61,0.86,1,19.05,1.90,-6.76,-0.68,906.06,453.03,1
369,Entry short,2026-05-07 09:00,Short Entry,89.5,11.173,999.9835,8.61,0.86,1,19.05,1.90,-6.76,-0.68,906.06,453.03,1
370,Exit short,2026-05-08 21:00,Stop Loss,93.71,10.873,999.88108,-20.04,-2.00,1.01,1.24,0.12,-19.53,-1.95,886.02,443.01,0
370,Entry short,2026-05-08 21:00,Short Entry,91.96,10.873,999.88108,-20.04,-2.00,1.01,1.24,0.12,-19.53,-1.95,886.02,443.01,0
371,Exit short,2026-05-09 13:00,Trailing Stop,93.25,10.688,1000.07616,2.42,0.24,1,12.86,1.29,-1.89,-0.19,888.44,444.22,1
371,Entry short,2026-05-09 09:00,Short Entry,93.57,10.688,1000.07616,2.42,0.24,1,12.86,1.29,-1.89,-0.19,888.44,444.22,1
372,Exit short,2026-05-11 01:00,Trailing Stop,95.33,10.371,999.97182,10.31,1.03,0.99,20.76,2.08,-2.68,-0.27,898.75,449.38,1
372,Entry short,2026-05-10 21:00,Short Entry,96.42,10.371,999.97182,10.31,1.03,0.99,20.76,2.08,-2.68,-0.27,898.75,449.38,1
373,Exit short,2026-05-12 01:00,Trailing Stop,96.44,10.276,1000.06032,8.05,0.80,1,18.51,1.85,-3.69,-0.37,906.8,453.40,1
373,Entry short,2026-05-11 21:00,Short Entry,97.32,10.276,1000.06032,8.05,0.80,1,18.51,1.85,-3.69,-0.37,906.8,453.40,1
374,Exit long,2026-05-18 21:00,Trailing Stop,85.1,11.774,999.96582,1,0.10,1,11.39,1.14,-18.16,-1.82,907.8,453.90,3
374,Entry long,2026-05-18 09:00,Long Entry,84.93,11.774,999.96582,1,0.10,1,11.39,1.14,-18.16,-1.82,907.8,453.90,3
375,Exit long,2026-05-20 13:00,Trailing Stop,86.21,11.804,999.91684,16.7,1.67,1.01,27.12,2.71,-7.58,-0.76,924.5,462.25,2
375,Entry long,2026-05-20 05:00,Long Entry,84.71,11.804,999.91684,16.7,1.67,1.01,27.12,2.71,-7.58,-0.76,924.5,462.25,2
376,Exit long,2026-05-23 13:00,Take Profit,84.76,12.165,1000.08465,30.01,3.00,1.02,30.52,3.05,-2.2,-0.22,954.5,477.25,1
376,Entry long,2026-05-23 09:00,Long Entry,82.21,12.165,1000.08465,30.01,3.00,1.02,30.52,3.05,-2.2,-0.22,954.5,477.25,1
377,Exit long,2026-05-28 13:00,Trailing Stop,82.17,12.316,1000.0592,10.94,1.09,1.01,21.42,2.14,-16.26,-1.63,965.44,482.72,2
377,Entry long,2026-05-28 05:00,Long Entry,81.2,12.316,1000.0592,10.94,1.09,1.01,21.42,2.14,-16.26,-1.63,965.44,482.72,2
378,Exit long,2026-06-01 21:00,Stop Loss,79.61,12.321,999.97236,-20.09,-2.01,0.99,5.66,0.57,-19.6,-1.96,945.36,472.68,1
378,Entry long,2026-06-01 17:00,Long Entry,81.16,12.321,999.97236,-20.09,-2.01,0.99,5.66,0.57,-19.6,-1.96,945.36,472.68,1
379,Exit long,2026-06-04 17:00,Stop Loss,68.28,14.365,999.94765,-20.1,-2.01,0.99,3.09,0.31,-19.61,-1.96,925.26,462.63,1
379,Entry long,2026-06-04 13:00,Long Entry,69.61,14.365,999.94765,-20.1,-2.01,0.99,3.09,0.31,-19.61,-1.96,925.26,462.63,1
380,Exit short,2026-07-04 01:00,Stop Loss,83.87,12.15,999.945,-20.08,-2.01,1.01,6.06,0.61,-19.58,-1.96,905.17,452.59,1
380,Entry short,2026-07-03 21:00,Short Entry,82.3,12.15,999.945,-20.08,-2.01,1.01,6.06,0.61,-19.58,-1.96,905.17,452.59,1
381,Exit short,2026-07-04 05:00,Take Profit,81.35,11.91,999.9636,30.1,3.01,0.98,30.59,3.06,0,0.00,935.28,467.64,1
381,Entry short,2026-07-04 01:00,Short Entry,83.96,11.91,999.9636,30.1,3.01,0.98,30.59,3.06,0,0.00,935.28,467.64,1
382,Exit long,2026-07-12 17:00,Trailing Stop,77,13.005,999.95445,0.43,0.04,1,10.81,1.08,-2.45,-0.24,935.71,467.85,2
382,Entry long,2026-07-12 09:00,Long Entry,76.89,13.005,999.95445,0.43,0.04,1,10.81,1.08,-2.45,-0.24,935.71,467.85,2
383,Exit long,2026-07-13 13:00,Stop Loss,74.95,13.089,1000.13049,-20.1,-2.01,0.99,5.39,0.54,-19.61,-1.96,915.6,457.80,2
383,Entry long,2026-07-13 05:00,Long Entry,76.41,13.089,1000.13049,-20.1,-2.01,0.99,5.39,0.54,-19.61,-1.96,915.6,457.80,2
384,Exit long,2026-07-14 09:00,Take Profit,77.44,13.315,1000.08965,30.01,3.00,1.02,30.52,3.05,-4.63,-0.46,945.61,472.81,2
384,Entry long,2026-07-14 01:00,Long Entry,75.11,13.315,1000.08965,30.01,3.00,1.02,30.52,3.05,-4.63,-0.46,945.61,472.81,2
385,Exit long,2026-07-17 09:00,Stop Loss,73.38,13.368,1000.06008,-20.11,-2.01,0.99,0,0.00,-19.62,-1.96,925.51,462.75,0
385,Entry long,2026-07-17 09:00,Long Entry,74.81,13.368,1000.06008,-20.11,-2.01,0.99,0,0.00,-19.62,-1.96,925.51,462.75,0
386,Exit long,2026-07-26 17:00,Take Profit,76.18,13.535,999.9658,30.11,3.01,1.02,30.63,3.06,-2.53,-0.25,955.62,477.81,8
386,Entry long,2026-07-25 09:00,Long Entry,73.88,13.535,999.9658,30.11,3.01,1.02,30.63,3.06,-2.53,-0.25,955.62,477.81,8
387,Exit long,2026-07-28 13:00,Trailing Stop,73.82,13.653,1000.08225,6.78,0.68,1,17.25,1.72,-13.47,-1.35,962.4,481.20,2
387,Entry long,2026-07-28 05:00,Long Entry,73.25,13.653,1000.08225,6.78,0.68,1,17.25,1.72,-13.47,-1.35,962.4,481.20,2
388,Exit long,2026-07-29 13:00,Stop Loss,72.8,13.475,999.97975,-19.99,-2.00,0.99,0.71,0.07,-19.5,-1.95,942.41,471.20,2
388,Entry long,2026-07-29 05:00,Long Entry,74.21,13.475,999.97975,-19.99,-2.00,0.99,0.71,0.07,-19.5,-1.95,942.41,471.20,2
389,Exit long,2026-07-30 21:00,Trailing Stop,74.23,13.577,999.94605,6.87,0.69,1,17.29,1.73,-7.97,-0.80,949.28,474.64,6
389,Entry long,2026-07-29 21:00,Long Entry,73.65,13.577,999.94605,6.87,0.69,1,17.29,1.73,-7.97,-0.80,949.28,474.64,6
