Trade number,Type,Date and time,Signal,Price USDT,Size (qty),Size (value),Net PnL USDT,Return %,Commission USDT,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative PnL USDT,Cumulative PnL %,Duration (bars)
89,Exit long,2023-03-01 01:00,Trailing Stop,81.31,12.509,1000.09455,16,1.60,1.01,21.39,2.14,-2.13,-0.21,592.46,296.23,0
89,Entry long,2023-03-01 01:00,Long Entry,79.95,12.509,1000.09455,16,1.60,1.01,21.39,2.14,-2.13,-0.21,592.46,296.23,0
90,Exit long,2023-03-03 05:00,Trailing Stop,76.52,13.157,999.80043,5.97,0.60,1,11.34,1.13,-2.34,-0.23,598.43,299.22,0
90,Entry long,2023-03-03 05:00,Long Entry,75.99,13.157,999.80043,5.97,0.60,1,11.34,1.13,-2.34,-0.23,598.43,299.22,0
91,Exit long,2023-03-05 01:00,Trailing Stop,76.69,13.283,999.94424,17.72,1.77,1.01,23.14,2.31,-3.29,-0.33,616.15,308.08,1
91,Entry long,2023-03-04 21:00,Long Entry,75.28,13.283,999.94424,17.72,1.77,1.01,23.14,2.31,-3.29,-0.33,616.15,308.08,1
92,Exit long,2023-03-06 13:00,Trailing Stop,77.09,13.267,999.80112,21.94,2.19,1.01,27.36,2.74,-5.67,-0.57,638.09,319.05,2
92,Entry long,2023-03-06 05:00,Long Entry,75.36,13.267,999.80112,21.94,2.19,1.01,27.36,2.74,-5.67,-0.57,638.09,319.05,2
93,Exit long,2023-03-08 01:00,Stop Loss,73.78,13.296,999.99216,-20,-2.00,0.99,2.82,0.28,-19.51,-1.95,618.09,309.04,1
93,Entry long,2023-03-07 21:00,Long Entry,75.21,13.296,999.99216,-20,-2.00,0.99,2.82,0.28,-19.51,-1.95,618.09,309.04,1
94,Exit long,2023-03-08 09:00,Stop Loss,72.82,13.469,999.93856,-20.12,-2.01,0.99,3.41,0.34,-19.63,-1.96,597.97,298.99,0
94,Entry long,2023-03-08 09:00,Long Entry,74.24,13.469,999.93856,-20.12,-2.01,0.99,3.41,0.34,-19.63,-1.96,597.97,298.99,0
95,Exit long,2023-03-11 09:00,Stop Loss,63.94,15.339,999.79602,-20.01,-2.00,0.99,7.78,0.78,-19.52,-1.95,577.96,288.98,0
95,Entry long,2023-03-11 09:00,Long Entry,65.18,15.339,999.79602,-20.01,-2.00,0.99,7.78,0.78,-19.52,-1.95,577.96,288.98,0
96,Exit long,2023-03-11 21:00,Take Profit,67.5,15.276,1000.11972,29.99,3.00,1.02,30.51,3.05,-0.81,-0.08,607.95,303.98,1
96,Entry long,2023-03-11 17:00,Long Entry,65.47,15.276,1000.11972,29.99,3.00,1.02,30.51,3.05,-0.81,-0.08,607.95,303.98,1
97,Exit short,2023-04-06 05:00,Trailing Stop,77.84,12.777,999.80025,4.24,0.42,1,9.72,0.97,-9.57,-0.96,612.2,306.10,0
97,Entry short,2023-04-06 05:00,Short Entry,78.25,12.777,999.80025,4.24,0.42,1,9.72,0.97,-9.57,-0.96,612.2,306.10,0
98,Exit short,2023-04-07 05:00,Trailing Stop,79.21,12.426,1000.04448,14.79,1.48,0.99,20.25,2.02,-5.47,-0.55,626.98,313.49,1
98,Entry short,2023-04-07 01:00,Short Entry,80.48,12.426,1000.04448,14.79,1.48,0.99,20.25,2.02,-5.47,-0.55,626.98,313.49,1
99,Exit short,2023-04-14 13:00,Trailing Stop,80.52,12.159,999.83457,19.8,1.98,0.99,25.28,2.53,-15.82,-1.58,646.79,323.39,2
99,Entry short,2023-04-14 05:00,Short Entry,82.23,12.159,999.83457,19.8,1.98,0.99,25.28,2.53,-15.82,-1.58,646.79,323.39,2
100,Exit short,2023-04-15 13:00,Trailing Stop,82.73,12.003,999.8499,5.85,0.58,1,11.26,1.13,-4.34,-0.43,652.63,326.32,0
100,Entry short,2023-04-15 13:00,Short Entry,83.3,12.003,999.8499,5.85,0.58,1,11.26,1.13,-4.34,-0.43,652.63,326.32,0
101,Exit short,2023-04-17 05:00,Trailing Stop,81.97,12.039,999.83895,12.01,1.20,0.99,17.44,1.74,-4.23,-0.42,664.64,332.32,1
101,Entry short,2023-04-17 01:00,Short Entry,83.05,12.039,999.83895,12.01,1.20,0.99,17.44,1.74,-4.23,-0.42,664.64,332.32,1
102,Exit short,2023-04-18 17:00,Trailing Stop,81.18,12.171,999.96936,10.93,1.09,0.99,16.42,1.64,-5.86,-0.59,675.57,337.79,1
102,Entry short,2023-04-18 13:00,Short Entry,82.16,12.171,999.96936,10.93,1.09,0.99,16.42,1.64,-5.86,-0.59,675.57,337.79,1
103,Exit long,2023-04-21 13:00,Stop Loss,70.21,13.972,1000.11576,-20.13,-2.01,0.99,1.88,0.19,-19.64,-1.96,655.44,327.72,0
103,Entry long,2023-04-21 13:00,Long Entry,71.58,13.972,1000.11576,-20.13,-2.01,0.99,1.88,0.19,-19.64,-1.96,655.44,327.72,0
104,Exit long,2023-04-25 17:00,Take Profit,71.33,14.457,1000.13526,30.07,3.00,1.02,30.58,3.06,-0.5,-0.05,685.51,342.75,0
104,Entry long,2023-04-25 17:00,Long Entry,69.18,14.457,1000.13526,30.07,3.00,1.02,30.58,3.06,-0.5,-0.05,685.51,342.75,0
105,Exit long,2023-04-26 21:00,Take Profit,71.57,14.409,1000.12869,30.11,3.01,1.02,30.62,3.06,-5.83,-0.58,715.62,357.81,0
105,Entry long,2023-04-26 21:00,Long Entry,69.41,14.409,1000.12869,30.11,3.01,1.02,30.62,3.06,-5.83,-0.58,715.62,357.81,0
106,Exit long,2023-05-10 09:00,Trailing Stop,65.47,15.535,999.98795,16.08,1.61,1.01,21.56,2.15,-8.58,-0.86,731.7,365.85,4
106,Entry long,2023-05-09 17:00,Long Entry,64.37,15.535,999.98795,16.08,1.61,1.01,21.56,2.15,-8.58,-0.86,731.7,365.85,4
107,Exit long,2023-05-11 09:00,Trailing Stop,64,15.715,1000.1026,4.65,0.47,1,10.03,1.00,-0.5,-0.05,736.35,368.18,0
107,Entry long,2023-05-11 09:00,Long Entry,63.64,15.715,1000.1026,4.65,0.47,1,10.03,1.00,-0.5,-0.05,736.35,368.18,0
108,Exit long,2023-05-11 21:00,Stop Loss,61.02,16.072,999.83912,-20.12,-2.01,0.99,3.36,0.34,-19.63,-1.96,716.24,358.12,0
108,Entry long,2023-05-11 21:00,Long Entry,62.21,16.072,999.83912,-20.12,-2.01,0.99,3.36,0.34,-19.63,-1.96,716.24,358.12,0
109,Exit long,2023-05-12 09:00,Trailing Stop,61.67,16.358,1000.12812,7.67,0.77,1,13.08,1.31,-1.15,-0.12,723.9,361.95,1
109,Entry long,2023-05-12 05:00,Long Entry,61.14,16.358,1000.12812,7.67,0.77,1,13.08,1.31,-1.15,-0.12,723.9,361.95,1
110,Exit long,2023-06-05 09:00,Stop Loss,60.98,16.087,1000.12879,-20.13,-2.01,0.99,0.79,0.08,-19.64,-1.96,703.77,351.88,1
110,Entry long,2023-06-05 05:00,Long Entry,62.17,16.087,1000.12879,-20.13,-2.01,0.99,0.79,0.08,-19.64,-1.96,703.77,351.88,1
111,Exit long,2023-06-08 09:00,Trailing Stop,60.26,16.986,1000.13568,22.43,2.24,1.01,27.87,2.78,-2.37,-0.24,726.2,363.10,1
111,Entry long,2023-06-08 05:00,Long Entry,58.88,16.986,1000.13568,22.43,2.24,1.01,27.87,2.78,-2.37,-0.24,726.2,363.10,1
112,Exit long,2023-06-12 09:00,Trailing Stop,53.07,19.297,999.97054,23.11,2.31,1.01,28.45,2.84,-3.2,-0.32,749.31,374.65,1
112,Entry long,2023-06-12 05:00,Long Entry,51.82,19.297,999.97054,23.11,2.31,1.01,28.45,2.84,-3.2,-0.32,749.31,374.65,1
113,Exit long,2023-06-15 13:00,Trailing Stop,50.5,20.056,1000.19272,11.63,1.16,1.01,16.95,1.69,-10.33,-1.03,760.93,380.47,1
113,Entry long,2023-06-15 09:00,Long Entry,49.87,20.056,1000.19272,11.63,1.16,1.01,16.95,1.69,-10.33,-1.03,760.93,380.47,1
114,Exit long,2023-06-16 05:00,Stop Loss,49.5,19.817,999.96582,-20.01,-2.00,0.99,7.03,0.70,-19.52,-1.95,740.92,370.46,3
114,Entry long,2023-06-15 17:00,Long Entry,50.46,19.817,999.96582,-20.01,-2.00,0.99,7.03,0.70,-19.52,-1.95,740.92,370.46,3
115,Exit long,2023-06-16 13:00,Trailing Stop,50.99,19.94,999.5922,16.14,1.61,1.01,21.63,2.16,-8.08,-0.81,757.06,378.53,0
115,Entry long,2023-06-16 13:00,Long Entry,50.13,19.94,999.5922,16.14,1.61,1.01,21.63,2.16,-8.08,-0.81,757.06,378.53,0
116,Exit short,2023-06-24 13:00,Trailing Stop,56.2,17.376,999.9888,22.47,2.25,0.99,27.82,2.78,-7.8,-0.78,779.53,389.76,2
116,Entry short,2023-06-24 05:00,Short Entry,57.55,17.376,999.9888,22.47,2.25,0.99,27.82,2.78,-7.8,-0.78,779.53,389.76,2
117,Exit short,2023-07-04 13:00,Trailing Stop,75.84,12.87,1000.1277,23.08,2.31,0.99,28.46,2.84,-0.5,-0.05,802.61,401.30,0
117,Entry short,2023-07-04 13:00,Short Entry,77.71,12.87,1000.1277,23.08,2.31,0.99,28.46,2.84,-0.5,-0.05,802.61,401.30,0
118,Exit short,2023-07-05 09:00,Take Profit,72.39,13.383,999.84393,30.06,3.01,0.98,30.55,3.05,-9.33,-0.93,832.67,416.34,0
118,Entry short,2023-07-05 09:00,Short Entry,74.71,13.383,999.84393,30.06,3.01,0.98,30.55,3.05,-9.33,-0.93,832.67,416.34,0
119,Exit long,2023-08-18 01:00,Trailing Stop,56.51,17.873,999.99435,9,0.90,1,14.33,1.43,-9.97,-1.00,841.68,420.84,0
119,Entry long,2023-08-18 01:00,Long Entry,55.95,17.873,999.99435,9,0.90,1,14.33,1.43,-9.97,-1.00,841.68,420.84,0
120,Exit long,2023-08-19 13:00,Trailing Stop,56.35,17.921,999.9918,8.85,0.88,1,14.2,1.42,-5.7,-0.57,850.53,425.26,4
120,Entry long,2023-08-18 21:00,Long Entry,55.8,17.921,999.9918,8.85,0.88,1,14.2,1.42,-5.7,-0.57,850.53,425.26,4
121,Exit long,2023-08-22 21:00,Trailing Stop,55.47,18.221,999.96848,9.75,0.97,1.01,15.17,1.52,-2.14,-0.21,860.27,430.14,0
121,Entry long,2023-08-22 21:00,Long Entry,54.88,18.221,999.96848,9.75,0.97,1.01,15.17,1.52,-2.14,-0.21,860.27,430.14,0
122,Exit long,2023-09-11 05:00,Stop Loss,52.71,18.608,999.99392,-20.16,-2.01,0.99,0,0.00,-19.67,-1.97,840.12,420.06,0
122,Entry long,2023-09-11 05:00,Long Entry,53.74,18.608,999.99392,-20.16,-2.01,0.99,0,0.00,-19.67,-1.97,840.12,420.06,0
123,Exit short,2023-09-17 17:00,Take Profit,58.96,16.436,1000.1306,30.08,3.01,0.98,30.56,3.05,-8.39,-0.84,870.2,435.10,2
123,Entry short,2023-09-17 09:00,Short Entry,60.85,16.436,1000.1306,30.08,3.01,0.98,30.56,3.05,-8.39,-0.84,870.2,435.10,2
124,Exit short,2023-09-18 17:00,Trailing Stop,60.76,16.225,999.7845,12.96,1.30,0.99,18.32,1.83,-5.69,-0.57,883.16,441.58,1
124,Entry short,2023-09-18 13:00,Short Entry,61.62,16.225,999.7845,12.96,1.30,0.99,18.32,1.83,-5.69,-0.57,883.16,441.58,1
125,Exit short,2023-09-19 17:00,Trailing Stop,61.93,16.017,1000.10148,7.17,0.72,1,12.63,1.26,-1.78,-0.18,890.33,445.16,1
125,Entry short,2023-09-19 13:00,Short Entry,62.44,16.017,1000.10148,7.17,0.72,1,12.63,1.26,-1.78,-0.18,890.33,445.16,1
126,Exit short,2023-09-21 01:00,Trailing Stop,63.77,15.32,1000.0896,22.14,2.21,0.99,27.54,2.75,-2.8,-0.28,912.47,456.24,0
126,Entry short,2023-09-21 01:00,Short Entry,65.28,15.32,1000.0896,22.14,2.21,0.99,27.54,2.75,-2.8,-0.28,912.47,456.24,0
127,Exit short,2023-09-28 21:00,Trailing Stop,65.24,15.229,1000.08843,5.55,0.55,1,10.92,1.09,-9.33,-0.93,918.02,459.01,0
127,Entry short,2023-09-28 21:00,Short Entry,65.67,15.229,1000.08843,5.55,0.55,1,10.92,1.09,-9.33,-0.93,918.02,459.01,0
128,Exit short,2023-09-30 01:00,Stop Loss,66.83,15.248,999.96384,-20.07,-2.01,1.01,8.65,0.86,-19.56,-1.96,897.96,448.98,4
128,Entry short,2023-09-29 09:00,Short Entry,65.58,15.248,999.96384,-20.07,-2.01,1.01,8.65,0.86,-19.56,-1.96,897.96,448.98,4
129,Exit short,2023-10-01 01:00,Stop Loss,69.07,14.751,999.82278,-20.04,-2.00,1.01,6.58,0.66,-19.53,-1.95,877.92,438.96,2
129,Entry short,2023-09-30 17:00,Short Entry,67.78,14.751,999.82278,-20.04,-2.00,1.01,6.58,0.66,-19.53,-1.95,877.92,438.96,2
130,Exit short,2023-10-01 17:00,Stop Loss,70.36,14.484,999.97536,-20.13,-2.01,1.01,5.44,0.54,-19.62,-1.96,857.79,428.89,1
130,Entry short,2023-10-01 13:00,Short Entry,69.04,14.484,999.97536,-20.13,-2.01,1.01,5.44,0.54,-19.62,-1.96,857.79,428.89,1
131,Exit short,2023-10-23 13:00,Trailing Stop,82.28,11.892,999.99828,20.54,2.05,0.99,26.02,2.60,-16.91,-1.69,878.32,439.16,0
131,Entry short,2023-10-23 13:00,Short Entry,84.09,11.892,999.99828,20.54,2.05,0.99,26.02,2.60,-16.91,-1.69,878.32,439.16,0
132,Exit short,2023-10-24 05:00,Stop Loss,85.59,11.907,1000.06893,-20.06,-2.00,1.01,2.71,0.27,-19.55,-1.95,858.26,429.13,0
132,Entry short,2023-10-24 05:00,Short Entry,83.99,11.907,1000.06893,-20.06,-2.00,1.01,2.71,0.27,-19.55,-1.95,858.26,429.13,0
133,Exit short,2023-10-24 13:00,Stop Loss,83.55,12.196,999.95004,-20.04,-2.00,1.01,4.5,0.45,-19.53,-1.95,838.23,419.11,0
133,Entry short,2023-10-24 13:00,Short Entry,81.99,12.196,999.95004,-20.04,-2.00,1.01,4.5,0.45,-19.53,-1.95,838.23,419.11,0
134,Exit short,2023-10-26 01:00,Take Profit,83.35,11.623,999.81046,30.05,3.00,0.98,30.53,3.05,-1.66,-0.17,868.28,434.14,0
134,Entry short,2023-10-26 01:00,Short Entry,86.02,11.623,999.81046,30.05,3.00,0.98,30.53,3.05,-1.66,-0.17,868.28,434.14,0
135,Exit short,2023-10-30 13:00,Trailing Stop,81.55,11.994,999.81984,20.72,2.07,0.99,26.13,2.61,-1.46,-0.15,889,444.50,0
135,Entry short,2023-10-30 13:00,Short Entry,83.36,11.994,999.81984,20.72,2.07,0.99,26.13,2.61,-1.46,-0.15,889,444.50,0
136,Exit short,2023-11-01 21:00,Trailing Stop,88.07,11.203,999.86775,12.23,1.22,0.99,17.65,1.76,-0.5,-0.05,901.22,450.61,0
136,Entry short,2023-11-01 21:00,Short Entry,89.25,11.203,999.86775,12.23,1.22,0.99,17.65,1.76,-0.5,-0.05,901.22,450.61,0
137,Exit short,2023-11-02 05:00,Trailing Stop,92.81,10.678,999.88792,7.87,0.79,1,13.27,1.33,-0.5,-0.05,909.09,454.55,0
137,Entry short,2023-11-02 05:00,Short Entry,93.64,10.678,999.88792,7.87,0.79,1,13.27,1.33,-0.5,-0.05,909.09,454.55,0
138,Exit short,2023-11-07 05:00,Trailing Stop,97,10.239,999.94074,5.76,0.58,1,11.17,1.12,-0.5,-0.05,914.85,457.43,0
138,Entry short,2023-11-07 05:00,Short Entry,97.66,10.239,999.94074,5.76,0.58,1,11.17,1.12,-0.5,-0.05,914.85,457.43,0
139,Exit short,2023-11-09 05:00,Trailing Stop,104.35,9.402,999.80868,17.72,1.77,0.99,23.19,2.32,-9.06,-0.91,932.57,466.29,0
139,Entry short,2023-11-09 05:00,Short Entry,106.34,9.402,999.80868,17.72,1.77,0.99,23.19,2.32,-9.06,-0.91,932.57,466.29,0
140,Exit short,2023-12-03 05:00,Trailing Stop,102.41,9.627,999.95649,13.06,1.31,0.99,18.47,1.85,-3.87,-0.39,945.63,472.82,1
140,Entry short,2023-12-03 01:00,Short Entry,103.87,9.627,999.95649,13.06,1.31,0.99,18.47,1.85,-3.87,-0.39,945.63,472.82,1
141,Exit long,2023-12-11 21:00,Trailing Stop,92.19,10.92,999.726,5.99,0.60,1,11.4,1.14,-3.12,-0.31,951.62,475.81,0
141,Entry long,2023-12-11 21:00,Long Entry,91.55,10.92,999.726,5.99,0.60,1,11.4,1.14,-3.12,-0.31,951.62,475.81,0
142,Exit long,2023-12-13 09:00,Take Profit,92.79,11.112,1000.08,29.99,3.00,1.02,30.5,3.05,-7.61,-0.76,981.61,490.80,1
142,Entry long,2023-12-13 05:00,Long Entry,90,11.112,1000.08,29.99,3.00,1.02,30.5,3.05,-7.61,-0.76,981.61,490.80,1
143,Exit short,2023-12-15 13:00,Trailing Stop,108.86,8.992,999.9104,20.05,2.00,0.99,25.49,2.55,-12.46,-1.25,1001.66,500.83,0
143,Entry short,2023-12-15 13:00,Short Entry,111.2,8.992,999.9104,20.05,2.00,0.99,25.49,2.55,-12.46,-1.25,1001.66,500.83,0
144,Exit long,2024-01-06 13:00,Trailing Stop,100.38,10.015,999.99775,4.31,0.43,1,9.72,0.97,-14.32,-1.43,1005.96,502.98,1
144,Entry long,2024-01-06 09:00,Long Entry,99.85,10.015,999.99775,4.31,0.43,1,9.72,0.97,-14.32,-1.43,1005.96,502.98,1
145,Exit long,2024-01-07 17:00,Stop Loss,96.53,10.162,999.9408,-19.99,-2.00,0.99,1.23,0.12,-19.5,-1.95,985.97,492.99,0
145,Entry long,2024-01-07 17:00,Long Entry,98.4,10.162,999.9408,-19.99,-2.00,0.99,1.23,0.12,-19.5,-1.95,985.97,492.99,0
146,Exit long,2024-01-20 01:00,Trailing Stop,98.08,10.393,1000.01446,18.32,1.83,1.01,23.82,2.38,-5.38,-0.54,1004.29,502.15,2
146,Entry long,2024-01-19 17:00,Long Entry,96.22,10.393,1000.01446,18.32,1.83,1.01,23.82,2.38,-5.38,-0.54,1004.29,502.15,2
147,Exit long,2024-02-01 21:00,Trailing Stop,84.57,11.93,1000.0919,7.82,0.78,1,13.22,1.32,-9.81,-0.98,1012.12,506.06,2
147,Entry long,2024-02-01 13:00,Long Entry,83.83,11.93,1000.0919,7.82,0.78,1,13.22,1.32,-9.81,-0.98,1012.12,506.06,2
148,Exit long,2024-02-02 05:00,Trailing Stop,84.16,11.948,999.92812,4.61,0.46,1,10.01,1.00,-0.5,-0.05,1016.73,508.36,0
148,Entry long,2024-02-02 05:00,Long Entry,83.69,11.948,999.92812,4.61,0.46,1,10.01,1.00,-0.5,-0.05,1016.73,508.36,0
149,Exit long,2024-02-07 13:00,Trailing Stop,84.3,12.056,999.80408,15.51,1.55,1.01,20.96,2.10,-3.88,-0.39,1032.24,516.12,0
149,Entry long,2024-02-07 13:00,Long Entry,82.93,12.056,999.80408,15.51,1.55,1.01,20.96,2.10,-3.88,-0.39,1032.24,516.12,0
150,Exit short,2024-02-17 05:00,Trailing Stop,92.82,10.688,999.8624,6.81,0.68,1,12.22,1.22,-13.75,-1.37,1039.04,519.52,1
150,Entry short,2024-02-17 01:00,Short Entry,93.55,10.688,999.8624,6.81,0.68,1,12.22,1.22,-13.75,-1.37,1039.04,519.52,1
151,Exit short,2024-02-17 09:00,Trailing Stop,91.56,10.711,999.87185,18.18,1.82,0.99,23.6,2.36,-4.57,-0.46,1057.23,528.61,0
151,Entry short,2024-02-17 09:00,Short Entry,93.35,10.711,999.87185,18.18,1.82,0.99,23.6,2.36,-4.57,-0.46,1057.23,528.61,0
152,Exit short,2024-02-18 21:00,Stop Loss,95.9,10.626,1000.01286,-20.03,-2.00,1.01,5.77,0.58,-19.52,-1.95,1037.2,518.60,1
152,Entry short,2024-02-18 17:00,Short Entry,94.11,10.626,1000.01286,-20.03,-2.00,1.01,5.77,0.58,-19.52,-1.95,1037.2,518.60,1
153,Exit short,2024-02-24 09:00,Take Profit,98.16,9.87,999.9297,30.11,3.01,0.98,30.59,3.06,-1.98,-0.20,1067.3,533.65,0
153,Entry short,2024-02-24 09:00,Short Entry,101.31,9.87,999.9297,30.11,3.01,0.98,30.59,3.06,-1.98,-0.20,1067.3,533.65,0
154,Exit short,2024-02-26 05:00,Trailing Stop,98.44,9.999,999.9,14.61,1.46,0.99,20.1,2.01,-6.8,-0.68,1081.91,540.95,0
154,Entry short,2024-02-26 05:00,Short Entry,100,9.999,999.9,14.61,1.46,0.99,20.1,2.01,-6.8,-0.68,1081.91,540.95,0
155,Exit short,2024-02-26 21:00,Trailing Stop,102.17,9.705,999.90615,7.35,0.73,1,12.8,1.28,-4.48,-0.45,1089.26,544.63,1
155,Entry short,2024-02-26 17:00,Short Entry,103.03,9.705,999.90615,7.35,0.73,1,12.8,1.28,-4.48,-0.45,1089.26,544.63,1
156,Exit short,2024-02-27 13:00,Stop Loss,104.06,9.794,1000.06534,-20.11,-2.01,1.01,3.71,0.37,-19.6,-1.96,1069.15,534.58,0
156,Entry short,2024-02-27 13:00,Short Entry,102.11,9.794,1000.06534,-20.11,-2.01,1.01,3.71,0.37,-19.6,-1.96,1069.15,534.58,0
157,Exit short,2024-02-28 09:00,Stop Loss,107.09,9.515,999.93135,-20.04,-2.00,1.01,4.16,0.42,-19.53,-1.95,1049.11,524.56,0
157,Entry short,2024-02-28 09:00,Short Entry,105.09,9.515,999.93135,-20.04,-2.00,1.01,4.16,0.42,-19.53,-1.95,1049.11,524.56,0
158,Exit short,2024-02-29 13:00,Take Profit,108.9,8.899,1000.15861,30.07,3.01,0.98,30.56,3.05,-1.3,-0.13,1079.18,539.59,0
158,Entry short,2024-02-29 13:00,Short Entry,112.39,8.899,1000.15861,30.07,3.01,0.98,30.56,3.05,-1.3,-0.13,1079.18,539.59,0
159,Exit short,2024-03-02 05:00,Trailing Stop,111.84,8.799,999.91836,14.85,1.48,0.99,20.27,2.03,-6.75,-0.67,1094.03,547.02,0
159,Entry short,2024-03-02 05:00,Short Entry,113.64,8.799,999.91836,14.85,1.48,0.99,20.27,2.03,-6.75,-0.67,1094.03,547.02,0
160,Exit short,2024-03-02 17:00,Trailing Stop,116.08,8.556,999.85416,5.68,0.57,1,11.14,1.11,-7.26,-0.73,1099.71,549.85,0
160,Entry short,2024-03-02 17:00,Short Entry,116.86,8.556,999.85416,5.68,0.57,1,11.14,1.11,-7.26,-0.73,1099.71,549.85,0
161,Exit short,2024-03-05 05:00,Trailing Stop,114.44,8.681,999.87758,5.43,0.54,1,10.87,1.09,-0.5,-0.05,1105.13,552.57,0
161,Entry short,2024-03-05 05:00,Short Entry,115.18,8.681,999.87758,5.43,0.54,1,10.87,1.09,-0.5,-0.05,1105.13,552.57,0
162,Exit short,2024-03-07 01:00,Trailing Stop,121.32,8.175,999.88425,7.1,0.71,1,12.58,1.26,-0.5,-0.05,1112.23,556.12,0
162,Entry short,2024-03-07 01:00,Short Entry,122.31,8.175,999.88425,7.1,0.71,1,12.58,1.26,-0.5,-0.05,1112.23,556.12,0
163,Exit short,2024-03-08 01:00,Trailing Stop,128.43,7.741,999.90497,4.73,0.47,1,10.18,1.02,-9.02,-0.90,1116.96,558.48,0
163,Entry short,2024-03-08 01:00,Short Entry,129.17,7.741,999.90497,4.73,0.47,1,10.18,1.02,-9.02,-0.90,1116.96,558.48,0
164,Exit short,2024-03-09 17:00,Trailing Stop,130.65,7.55,999.9975,12.6,1.26,0.99,18.07,1.81,-1.41,-0.14,1129.56,564.78,1
164,Entry short,2024-03-09 13:00,Short Entry,132.45,7.55,999.9975,12.6,1.26,0.99,18.07,1.81,-1.41,-0.14,1129.56,564.78,1
165,Exit short,2024-03-11 13:00,Stop Loss,135.35,7.528,999.86896,-20.06,-2.00,1.01,5.82,0.58,-19.55,-1.95,1109.5,554.75,0
165,Entry short,2024-03-11 13:00,Short Entry,132.82,7.528,999.86896,-20.06,-2.00,1.01,5.82,0.58,-19.55,-1.95,1109.5,554.75,0
166,Exit short,2024-03-12 01:00,Trailing Stop,132.29,7.444,999.95252,14.19,1.42,0.99,19.67,1.97,-11.22,-1.12,1123.7,561.85,0
166,Entry short,2024-03-12 01:00,Short Entry,134.33,7.444,999.95252,14.19,1.42,0.99,19.67,1.97,-11.22,-1.12,1123.7,561.85,0
167,Exit long,2024-03-17 09:00,Take Profit,125.12,8.241,1000.04535,30.05,3.00,1.02,30.57,3.06,-14.67,-1.47,1153.75,576.88,0
167,Entry long,2024-03-17 09:00,Long Entry,121.35,8.241,1000.04535,30.05,3.00,1.02,30.57,3.06,-14.67,-1.47,1153.75,576.88,0
168,Exit long,2024-03-19 13:00,Trailing Stop,116.55,8.637,999.99186,5.65,0.56,1,11.07,1.11,-11.21,-1.12,1159.4,579.70,0
168,Entry long,2024-03-19 13:00,Long Entry,115.78,8.637,999.99186,5.65,0.56,1,11.07,1.11,-11.21,-1.12,1159.4,579.70,0
169,Exit long,2024-03-20 01:00,Take Profit,113.19,9.11,1000.0958,30.05,3.00,1.02,30.57,3.05,-0.5,-0.05,1189.45,594.72,0
169,Entry long,2024-03-20 01:00,Long Entry,109.78,9.11,1000.0958,30.05,3.00,1.02,30.57,3.05,-0.5,-0.05,1189.45,594.72,0
170,Exit long,2024-04-04 09:00,Trailing Stop,117.76,8.652,1000.1712,17.68,1.77,1.01,23.12,2.31,-4.83,-0.48,1207.13,603.56,1
170,Entry long,2024-04-04 05:00,Long Entry,115.6,8.652,1000.1712,17.68,1.77,1.01,23.12,2.31,-4.83,-0.48,1207.13,603.56,1
171,Exit long,2024-04-06 01:00,Trailing Stop,115.31,8.753,999.94272,8.36,0.84,1,13.85,1.38,-10.22,-1.02,1215.49,607.74,3
171,Entry long,2024-04-05 13:00,Long Entry,114.24,8.753,999.94272,8.36,0.84,1,13.85,1.38,-10.22,-1.02,1215.49,607.74,3
172,Exit short,2024-04-09 13:00,Trailing Stop,127.79,7.7,999.999,15.02,1.50,0.99,20.44,2.04,-6.66,-0.67,1230.51,615.26,0
172,Entry short,2024-04-09 13:00,Short Entry,129.87,7.7,999.999,15.02,1.50,0.99,20.44,2.04,-6.66,-0.67,1230.51,615.26,0
173,Exit long,2024-04-13 05:00,Trailing Stop,98.58,10.235,999.9595,8,0.80,1,13.42,1.34,-10.22,-1.02,1238.51,619.26,0
173,Entry long,2024-04-13 05:00,Long Entry,97.7,10.235,999.9595,8,0.80,1,13.42,1.34,-10.22,-1.02,1238.51,619.26,0
174,Exit long,2024-04-17 21:00,Stop Loss,83.02,11.814,999.81882,-20.01,-2.00,0.99,7.3,0.73,-19.52,-1.95,1218.5,609.25,1
174,Entry long,2024-04-17 17:00,Long Entry,84.63,11.814,999.81882,-20.01,-2.00,0.99,7.3,0.73,-19.52,-1.95,1218.5,609.25,1
175,Exit short,2024-04-24 13:00,Trailing Stop,91.17,10.826,999.7811,11.78,1.18,0.99,17.25,1.72,-14.36,-1.44,1230.28,615.14,0
175,Entry short,2024-04-24 13:00,Short Entry,92.35,10.826,999.7811,11.78,1.18,0.99,17.25,1.72,-14.36,-1.44,1230.28,615.14,0
176,Exit long,2024-05-01 09:00,Trailing Stop,81.49,12.377,999.81406,7.78,0.78,1,13.24,1.32,-0.5,-0.05,1238.07,619.03,0
176,Entry long,2024-05-01 09:00,Long Entry,80.78,12.377,999.81406,7.78,0.78,1,13.24,1.32,-0.5,-0.05,1238.07,619.03,0
177,Exit long,2024-05-01 17:00,Take Profit,83.92,12.288,1000.12032,30.07,3.01,1.02,30.59,3.06,-7.63,-0.76,1268.14,634.07,0
